# Imported from MATPOWER Case Format
mpc.version
2
mpc.version.end

# System MVA base
mpc.baseMVA
100
mpc.baseMVA.end

# Bus data: bus_i	type	Pd	Qd	Gs	Bs	area	Vm	Va	baseKV	zone	Vmax	Vmin
mpc.bus
       221         2       0.000000       0.000000       0.000000       0.000000         0       0.984682     -16.243825     380.000000         5       1.100000       0.900000
       225         1       0.000000       0.000000       0.000000       1.150000         0       1.063779     -19.999598     220.000000         5       1.100000       0.900000
       280         1     119.600000      29.600000       0.000000       5.340000         0       1.035723     -11.119467     220.000000         5       1.100000       0.900000
       283         1      27.330000      11.900000       0.000000       1.170000         0       1.035588     -12.271411     220.000000         5       1.100000       0.900000
       292         1      13.820000       1.400000       0.000000       0.700000         0       1.047553     -14.696458     220.000000         5       1.100000       0.900000
       305         1     103.000000      12.000000       0.000000       0.630000         0       1.067059     -32.509178     220.000000         5       1.100000       0.900000
       306         1      -0.000000       0.000000       0.000000       4.760000         0       1.029999     -18.688626     220.000000         5       1.100000       0.900000
       314         1     163.100000      46.300000       0.000000      10.600000         0       1.005587     -15.948687     220.000000         5       1.100000       0.900000
       333         1     524.500000      43.000000       0.000000       6.850000         0       1.014945     -42.045226     220.000000         5       1.100000       0.900000
       338         2       0.000000       0.000000       0.000000       0.000000         0       1.048249      -6.091589     220.000000         5       1.100000       0.900000
       346         1     197.500000      48.300000       0.000000       0.710000         0       1.040697     -21.189211     220.000000         5       1.100000       0.900000
       350         1     110.400000      26.200000       0.000000       5.620000         0       1.043177     -24.164129     220.000000         5       1.100000       0.900000
       352         2       0.000000       0.000000       0.000000       0.000000         0       1.055378       0.410266     380.000000         5       1.100000       0.900000
       367         1      65.170000     -51.500000       0.000000       4.850000         0       1.071610     -23.466708     220.000000         5       1.100000       0.900000
       401         1      56.500000      36.290000       0.000000       3.080000         0       1.026547     -14.205090     220.000000         5       1.100000       0.900000
       408         1     129.100000       7.400000       0.000000       0.040000         0       1.039790     -11.792479     220.000000         5       1.100000       0.900000
       410         1     170.890000      50.380000       0.000000       6.440000         0       1.041567     -26.390599     220.000000         5       1.100000       0.900000
       413         2       0.000000       0.000000       0.000000       0.000000         0       1.050130      -6.450333     220.000000         5       1.100000       0.900000
       416         1      70.680000      13.500000       0.000000       6.960000         0       1.045800      -6.655768     220.000000         5       1.100000       0.900000
       426         1     123.100000       6.500000       0.000000       3.250000         0       1.040508     -18.337477     220.000000         5       1.100000       0.900000
       432         1      -0.000000      -0.000000       0.000000      68.517663         0       1.047803       2.421555     380.000000         5       1.100000       0.900000
       444         1       0.000000      -0.000000       0.000000       2.450000         0       1.036545     -12.323375     220.000000         5       1.100000       0.900000
       449         1       0.000000       0.000000       0.000000      29.420000         0       1.021741      -8.333909     380.000000         5       1.100000       0.900000
       453         2       0.000000       0.000000       0.000000       0.000000         0       1.018914      -7.761935     380.000000         5       1.100000       0.900000
       455         1     274.320000       5.660000       0.000000      13.240000         0       1.046202     -30.760010     220.000000         5       1.100000       0.900000
       490         1      20.520000       4.000000       0.000000       2.770000         0       1.036452     -22.889395     220.000000         5       1.100000       0.900000
       500         1     144.400000      35.500000       0.000000       7.660000         0       1.040424     -14.969949     220.000000         5       1.100000       0.900000
       502         1      -0.000000       0.000000       0.000000       1.960000         0       1.043564      -6.650774     220.000000         5       1.100000       0.900000
       506         1      -0.000000       0.000000       0.000000       0.400000         0       1.063296      -9.078517     380.000000         5       1.100000       0.900000
       513         1      57.460000      17.100000       0.000000       1.610000         0       1.038483      -7.415724     220.000000         5       1.100000       0.900000
       516         2       0.000000       0.000000       0.000000       0.000000         0       1.075592     -33.273314     220.000000         5       1.100000       0.900000
       520         1     118.500000      20.400000       0.000000       2.570000         0       1.048239     -27.040684     220.000000         5       1.100000       0.900000
       549         1       0.000000      -0.000000       0.000000       5.150000         0       1.075673     -10.573663     220.000000         5       1.100000       0.900000
       554         1       0.000000      -0.000000       0.000000       1.970000         0       1.024086     -20.696571     220.000000         5       1.100000       0.900000
       556         1      16.520000       9.000000       0.000000       1.170000         0       1.036940     -22.638034     220.000000         5       1.100000       0.900000
       561         1       0.000000      -0.000000       0.000000       0.320000         0       1.055449     -11.123965     220.000000         5       1.100000       0.900000
       564         2       0.000000       0.000000       0.000000       0.000000         0       1.069817     -47.089418     220.000000         5       1.100000       0.900000
       575         1       0.000000      -0.000000       0.000000       0.670000         0       1.044392     -11.317434     220.000000         5       1.100000       0.900000
       583         2       0.000000       0.000000       0.000000       0.000000         0       1.045397     -15.495197     220.000000         5       1.100000       0.900000
       594         1      67.570000      17.000000       0.000000       5.750000         0       1.036684      -8.713520     220.000000         5       1.100000       0.900000
       601         1     140.600000      42.600000       0.000000       5.710000         0       1.040688     -14.348427     220.000000         5       1.100000       0.900000
       604         1      33.240000       4.400000       0.000000      24.540000         0       0.996941     -12.825422     380.000000         5       1.100000       0.900000
       608         1     150.900000      10.400000       0.000000       4.770000         0       1.071754     -32.591157     220.000000         5       1.100000       0.900000
       609         1      -0.000000      -0.000000       0.000000       5.670000         0       1.025345     -14.707134     220.000000         5       1.100000       0.900000
       615         2       0.000000       0.000000       0.000000       0.000000         0       1.063876     -10.553043     220.000000         5       1.100000       0.900000
       616         2       0.000000       0.000000       0.000000       0.000000         0       1.048713     -12.927057     220.000000         5       1.100000       0.900000
       619         1      72.880000      14.400000       0.000000       2.960000         0       1.046755     -25.151366     220.000000         5       1.100000       0.900000
       639         2       0.000000       0.000000       0.000000       0.000000         0       1.051376     -30.272259     220.000000         5       1.100000       0.900000
       641         1      45.320000      18.500000       0.000000       0.740000         0       1.035150     -13.837655     220.000000         5       1.100000       0.900000
       658         1     258.400000      66.700000       0.000000       5.870000         0       1.033982     -17.400478     220.000000         5       1.100000       0.900000
       661         1      -0.000000      -0.000000       0.000000       0.600000         0       1.040022       2.471924     380.000000         5       1.100000       0.900000
       666         1      -5.610000      -2.790000       0.000000     150.930000         0       1.030766      -5.338055     380.000000         5       1.100000       0.900000
       678         1     232.100000      89.800000       0.000000       0.090000         0       0.986375     -18.299315     220.000000         5       1.100000       0.900000
       682         2       0.000000       0.000000       0.000000       0.000000         0       1.069100      -9.777940     220.000000         5       1.100000       0.900000
       687         1      -0.000000       0.000000       0.000000       5.600000         0       1.057817      -3.515290     220.000000         5       1.100000       0.900000
       707         1      83.990000      21.200000       0.000000       5.360000         0       1.054536     -25.500806     220.000000         5       1.100000       0.900000
       718         1     135.110000      41.000000       0.000000       5.310000         0       1.031153     -24.822407     220.000000         5       1.100000       0.900000
       720         1      -0.000000      -0.000000       0.000000      23.554121         0       0.982113     -27.091216     380.000000         5       1.100000       0.900000
       726         1     400.300000     189.900000       0.000000       0.530000         0       1.048469      -4.379469     220.000000         5       1.100000       0.900000
       742         1       0.000000      -0.000000       0.000000       2.830000         0       1.057987      -3.516798     220.000000         5       1.100000       0.900000
       747         1      69.580000      16.000000       0.000000       3.030000         0       1.073890     -26.248131     220.000000         5       1.100000       0.900000
       749         2       0.000000       0.000000       0.000000       0.000000         0       1.057884     -28.879668     220.000000         5       1.100000       0.900000
       750         1      -0.000000      -0.000000       0.000000      18.630000         0       1.041141     -24.335507     220.000000         5       1.100000       0.900000
       757         2       0.000000       0.000000       0.000000       0.000000         0       1.017567     -13.668792     380.000000         5       1.100000       0.900000
       766         1      -0.000000       0.000000       0.000000       7.850000         0       1.050232     -20.783762     220.000000         5       1.100000       0.900000
       769         1     152.570000      40.000000       0.000000       6.120000         0       1.024026     -10.556542     220.000000         5       1.100000       0.900000
       772         1     343.900000     141.900000       0.000000       5.550000         0       1.034362     -14.095228     220.000000         5       1.100000       0.900000
       776         2       0.000000       0.000000       0.000000       0.000000         0       1.026368     -13.298856     220.000000         5       1.100000       0.900000
       778         2       0.000000       0.000000       0.000000       0.000000         0       1.049411      -6.610003     220.000000         5       1.100000       0.900000
       789         1      -0.000000      -0.000000       0.000000       6.630000         0       1.051690      -5.882694     220.000000         5       1.100000       0.900000
       795         2       0.000000       0.000000       0.000000       0.000000         0       1.035522     -15.363338     220.000000         5       1.100000       0.900000
       800         1      50.560000      18.000000       0.000000       0.110000         0       1.035162     -12.305341     220.000000         5       1.100000       0.900000
       803         2       0.000000       0.000000       0.000000       0.000000         0       1.041369     -24.706194     220.000000         5       1.100000       0.900000
       804         1      -0.000000      -0.000000       0.000000       7.260000         0       1.055859      -7.538045     220.000000         5       1.100000       0.900000
       805         1     124.500000      29.600000       0.000000      15.400000         0       1.056734     -11.053247     220.000000         5       1.100000       0.900000
       809         1       0.000000      -0.000000       0.000000      58.088687         0       1.027525       0.212288     380.000000         5       1.100000       0.900000
       819         1       0.000000      -0.000000       0.000000       0.220000         0       1.052169      -0.689551     220.000000         5       1.100000       0.900000
       823         2       0.000000       0.000000       0.000000       0.000000         0       1.044097      -2.078960     380.000000         5       1.100000       0.900000
       839         1      -0.000000      -0.000000       0.000000       8.175140         0       1.024410      -1.100394     380.000000         5       1.100000       0.900000
       851         2       0.000000       0.000000       0.000000       0.000000         0       1.000250     -17.076241     220.000000         5       1.100000       0.900000
       858         2       0.000000       0.000000       0.000000       0.000000         0       1.031745       1.391522     380.000000         5       1.100000       0.900000
       870         1     110.000000       3.400000       0.000000      11.950000         0       1.040761     -24.492760     220.000000         5       1.100000       0.900000
       871         1     108.890000     -21.760000       0.000000       3.720000         0       1.056935     -12.008806     220.000000         5       1.100000       0.900000
       883         1     192.500000      78.300000       0.000000       6.650000         0       1.017189     -10.095253     220.000000         5       1.100000       0.900000
       891         2       0.000000       0.000000       0.000000       0.000000         0       1.064525     -18.856206     380.000000         5       1.100000       0.900000
       892         1      -0.000000      -0.000000       0.000000       9.100000         0       1.069199     -34.817777     220.000000         5       1.100000       0.900000
       900         1       0.000000       0.000000       0.000000       0.150000         0       1.050247     -15.490338     220.000000         5       1.100000       0.900000
       903         1      82.690000      20.100000       0.000000       1.360000         0       1.073853     -26.273275     220.000000         5       1.100000       0.900000
       905         1     631.710000     -54.160000       0.000000       7.534129         0       1.035643     -15.002975     380.000000         5       1.100000       0.900000
       907         1      -0.000000      -0.000000       0.000000       0.050000         0       1.038555      -9.731102     220.000000         5       1.100000       0.900000
       908         1     125.900000      -0.500000       0.000000       0.210000         0       1.065214      -8.009770     220.000000         5       1.100000       0.900000
       920         1      34.440000       8.500000       0.000000       1.110000         0       1.045539     -20.660722     220.000000         5       1.100000       0.900000
       923         1      62.070000      14.700000       0.000000       4.840000         0       1.035596     -22.965288     220.000000         5       1.100000       0.900000
       933         1      -0.000000       0.000000       0.000000      22.750000         0       1.019947     -21.454196     220.000000         5       1.100000       0.900000
       935         1      -0.000000       0.000000       0.000000       9.460000         0       1.049196     -24.369418     220.000000         5       1.100000       0.900000
       953         1     108.700000     -12.150000       0.000000      37.110000         0       1.066017     -12.804563     380.000000         5       1.100000       0.900000
       954         1      66.270000      13.600000       0.000000       0.670000         0       1.044328     -21.428138     220.000000         5       1.100000       0.900000
       960         1      -0.000000      -0.000000       0.000000     108.728602         0       1.063295      -9.078513     380.000000         5       1.100000       0.900000
       964         1      88.500000      16.500000       0.000000     146.440000         0       1.015566     -11.568438     380.000000         5       1.100000       0.900000
       972         2       0.000000       0.000000       0.000000       0.000000         0       1.072621       5.429822     380.000000         5       1.300000       0.700000
       980         1      14.710000       4.600000       0.000000       7.880000         0       1.047177     -25.037575     220.000000         5       1.100000       0.900000
      1001         2       0.000000       0.000000       0.000000       0.000000         0       1.074143     -33.441789     220.000000         5       1.100000       0.900000
      1002         2       0.000000       0.000000       0.000000       0.000000         0       1.041506     -19.976371     220.000000         5       1.100000       0.900000
      1005         1       0.000000       0.000000       0.000000       0.810000         0       1.053955     -12.323681     220.000000         5       1.100000       0.900000
      1015         1      44.550000       0.000000       0.000000       4.780000         0       1.056278      -5.326396     220.000000         5       1.100000       0.900000
      1026         1     201.400000      53.000000       0.000000       9.670000         0       1.028182     -29.277561     220.000000         5       1.100000       0.900000
      1027         1      -5.910000      -2.330000       0.000000      30.393595         0       0.990521     -18.049485     380.000000         5       1.100000       0.900000
      1033         1      26.330000       5.300000       0.000000       4.310000         0       1.040934     -24.412615     220.000000         5       1.100000       0.900000
      1035         1     382.500000      57.900000       0.000000       8.160000         0       1.067686     -32.396994     220.000000         5       1.100000       0.900000
      1039         1      34.640000      -0.000000       0.000000       0.910000         0       1.034441     -19.471078     220.000000         5       1.100000       0.900000
      1040         1      31.940000       8.800000       0.000000       3.790000         0       1.038913      -8.991134     220.000000         5       1.100000       0.900000
      1043         2       0.000000       0.000000       0.000000       0.000000         0       1.028946      -3.646033     380.000000         5       1.100000       0.900000
      1051         1      -0.000000       0.000000       0.000000       3.790000         0       1.041627     -12.772076     220.000000         5       1.100000       0.900000
      1077         1      -0.000000       0.000000       0.000000       0.100000         0       1.035589     -12.271432     220.000000         5       1.100000       0.900000
      1078         1      -0.000000      -0.000000       0.000000       4.740000         0       1.061510      -3.401144     220.000000         5       1.100000       0.900000
      1081         1     277.860000      58.950000       0.000000     182.880644         0       1.038642     -10.446278     380.000000         5       1.100000       0.900000
      1083         2       0.000000       0.000000       0.000000       0.000000         0       1.049472      -8.540403     220.000000         5       1.100000       0.900000
      1090         1      56.060000      18.700000       0.000000       4.240000         0       1.010066     -21.557784     220.000000         5       1.100000       0.900000
      1093         2       0.000000       0.000000       0.000000       0.000000         0       1.027056      -8.420235     380.000000         5       1.100000       0.900000
      1096         1       0.000000      -0.000000       0.000000       0.160000         0       1.050189      -1.086004     220.000000         5       1.100000       0.900000
      1100         2       0.000000       0.000000       0.000000       0.000000         0       1.042801      -4.314101     220.000000         5       1.100000       0.900000
      1101         1      -0.000000      -0.000000       0.000000       2.050000         0       1.033509     -14.136726     220.000000         5       1.100000       0.900000
      1102         2       0.000000       0.000000       0.000000       0.000000         0       1.049879      -6.485821     220.000000         5       1.100000       0.900000
      1105         1      29.830000       7.300000       0.000000       6.490000         0       1.074727     -26.193501     220.000000         5       1.100000       0.900000
      1111         1       0.000000       0.000000       0.000000       1.100000         0       1.036824      -8.715430     220.000000         5       1.100000       0.900000
      1129         1     190.470000      55.030000       0.000000       6.700000         0       1.003291     -22.398228     220.000000         5       1.100000       0.900000
      1136         1      16.220000       2.000000       0.000000       0.710000         0       1.034800     -18.442566     220.000000         5       1.100000       0.900000
      1137         1      -0.000000      -0.000000       0.000000       0.050000         0       1.048680     -24.327326     220.000000         5       1.100000       0.900000
      1146         1      32.840000      -0.000000       0.000000       1.410000         0       1.032639      -5.557571     220.000000         5       1.100000       0.900000
      1151         1      -0.000000      -0.000000       0.000000      18.820000         0       1.043356     -20.497544     220.000000         5       1.100000       0.900000
      1153         1      12.410000       3.900000       0.000000       2.230000         0       1.034601      -5.614476     220.000000         5       1.100000       0.900000
      1156         1      65.670000      24.000000       0.000000       9.950000         0       1.038052     -22.377256     220.000000         5       1.100000       0.900000
      1159         1     112.400000      13.000000       0.000000       3.990000         0       1.052631     -36.011410     220.000000         5       1.100000       0.900000
      1172         1      -0.000000      -0.000000       0.000000       2.300000         0       1.074436     -25.424779     220.000000         5       1.100000       0.900000
      1179         1      86.600000      23.400000       0.000000       0.390000         0       1.040899      -2.742788     220.000000         5       1.100000       0.900000
      1183         1     199.400000     -19.900000       0.000000       6.680000         0       1.066757     -32.768890     220.000000         5       1.100000       0.900000
      1187         1      67.570000      21.200000       0.000000       5.710000         0       1.039858      -4.884928     220.000000         5       1.100000       0.900000
      1188         1      30.930000       6.600000       0.000000       9.090000         0       1.054499     -14.168908     220.000000         5       1.100000       0.900000
      1194         1     129.600000      13.300000       0.000000      13.980000         0       1.038983     -15.025707     380.000000         5       1.100000       0.900000
      1198         1       0.000000       0.000000       0.000000      30.637696         0       0.987956     -14.514957     380.000000         5       1.100000       0.900000
      1201         1     114.100000      23.500000       0.000000       1.080000         0       1.050308     -19.590961     220.000000         5       1.100000       0.900000
      1216         1       0.000000       0.000000       0.000000       4.930000         0       1.040614     -10.713957     220.000000         5       1.100000       0.900000
      1233         1       0.000000      -0.000000       0.000000       1.720000         0       1.037978     -22.402089     220.000000         5       1.100000       0.900000
      1234         1      71.780000      17.900000       0.000000       1.960000         0       1.022641     -16.442087     220.000000         5       1.100000       0.900000
      1237         2       0.000000       0.000000       0.000000       0.000000         0       1.108028      -6.071171     380.000000         5       1.300000       0.700000
      1248         1       0.000000       0.000000       0.000000       1.170000         0       1.047210     -10.595301     220.000000         5       1.100000       0.900000
      1249         1     348.930000      26.470000       0.000000       9.360000         0       1.019419     -11.203180     380.000000         5       1.100000       0.900000
      1251         2       0.000000       0.000000       0.000000       0.000000         0       1.027102      -8.429713     380.000000         5       1.100000       0.900000
      1262         1      -0.000000       0.000000       0.000000      10.730000         0       1.038604     -21.909440     220.000000         5       1.100000       0.900000
      1265         1     173.000000     -21.300000       0.000000       5.930000         0       1.066518     -49.955726     220.000000         5       1.100000       0.900000
      1275         1      52.460000       2.900000       0.000000       0.350000         0       1.032665     -18.762224     220.000000         5       1.100000       0.900000
      1295         2       0.000000       0.000000       0.000000       0.000000         0       1.036820      -8.572545     220.000000         5       1.100000       0.900000
      1301         1     479.000000      99.200000       0.000000      10.680000         0       1.051796     -28.547224     220.000000         5       1.100000       0.900000
      1305         1      -0.000000      -0.000000       0.000000       4.340000         0       1.038251     -22.215155     220.000000         5       1.100000       0.900000
      1311         1      37.940000      15.200000       0.000000      35.310000         0       1.033912     -21.503148     380.000000         5       1.100000       0.900000
      1326         1       0.000000       0.000000       0.000000       0.980000         0       1.069349     -34.818771     220.000000         5       1.100000       0.900000
      1334         1       0.000000       0.000000       0.000000       0.590000         0       1.025202     -16.231181     220.000000         5       1.100000       0.900000
      1341         2       0.000000       0.000000       0.000000       0.000000         0       1.032899     -14.132576     220.000000         5       1.100000       0.900000
      1343         1      -0.000000      -0.000000       0.000000      58.300000         0       0.996375     -14.086235     380.000000         5       1.100000       0.900000
      1354         2       0.000000       0.000000       0.000000       0.000000         0       1.041045      -7.349223     220.000000         5       1.100000       0.900000
      1355         1      -3.290000      -1.320000       0.000000     190.704588         0       1.032805      -8.498705     380.000000         5       1.100000       0.900000
      1364         1      40.850000      14.500000       0.000000       0.590000         0       1.039859     -12.012333     220.000000         5       1.100000       0.900000
      1380         1     145.200000      21.400000       0.000000       1.090000         0       1.033667     -22.536657     220.000000         5       1.100000       0.900000
      1394         1      30.930000       7.600000       0.000000       4.690000         0       1.074627     -26.181814     220.000000         5       1.100000       0.900000
      1397         1       0.000000      -0.000000       0.000000       2.140000         0       1.037924     -12.763953     220.000000         5       1.100000       0.900000
      1398         1     196.700000      44.200000       0.000000       0.100000         0       1.017323     -18.929186     220.000000         5       1.100000       0.900000
      1401         1      11.910000       2.900000       0.000000       5.270000         0       1.038651     -14.675426     220.000000         5       1.100000       0.900000
      1414         1     144.700000      20.300000       0.000000       6.350000         0       1.022682     -27.764665     220.000000         5       1.100000       0.900000
      1415         1       0.000000      -0.000000       0.000000       0.300000         0       1.032144     -11.421370     220.000000         5       1.100000       0.900000
      1422         2       0.000000       0.000000       0.000000       0.000000         0       1.043530     -20.894697     220.000000         5       1.100000       0.900000
      1435         1      -0.000000       0.000000       0.000000       3.850000         0       1.044683     -24.193317     220.000000         5       1.100000       0.900000
      1436         2       0.000000       0.000000       0.000000       0.000000         0       1.047684     -12.860596     220.000000         5       1.100000       0.900000
      1448         1       0.000000       0.000000       0.000000       9.490000         0       1.075081     -15.159822     220.000000         5       1.100000       0.900000
      1459         1      -0.000000      -0.000000       0.000000       3.380000         0       1.042938     -21.720078     220.000000         5       1.100000       0.900000
      1462         1      -0.000000       0.000000       0.000000       0.420000         0       1.043552     -20.895207     220.000000         5       1.100000       0.900000
      1465         1     -11.030000      -5.110000       0.000000      29.706803         0       0.988439     -15.212686     380.000000         5       1.100000       0.900000
      1478         2       0.000000       0.000000       0.000000       0.000000         0       1.048068     -15.756275     220.000000         5       1.100000       0.900000
      1483         1       0.000000       0.000000       0.000000       4.860000         0       1.065634     -25.651819     220.000000         5       1.100000       0.900000
      1486         1      79.590000      18.800000       0.000000       6.780000         0       1.034954     -23.217957     220.000000         5       1.100000       0.900000
      1494         1      -1.850000      -1.630000       0.000000      31.424588         0       1.034255     -11.448275     380.000000         5       1.100000       0.900000
      1502         1      -0.000000       0.000000       0.000000      37.116157         0       1.027952     -26.517024     380.000000         5       1.100000       0.900000
      1504         1       0.000000      -0.000000       0.000000       1.840000         0       1.025367     -14.261380     220.000000         5       1.100000       0.900000
      1526         1     -10.860000      -5.930000       0.000000      12.540000         0       1.042970     -12.011961     220.000000         5       1.100000       0.900000
      1538         1      36.340000      15.200000       0.000000       0.300000         0       1.035222      -9.870086     220.000000         5       1.100000       0.900000
      1539         1      73.580000       3.240000       0.000000      52.350000         0       1.059396     -15.244524     220.000000         5       1.100000       0.900000
      1541         1     125.400000      45.800000       0.000000       0.000000         0       1.039282     -17.974359     220.000000         5       1.100000       0.900000
      1545         1      42.550000       8.200000       0.000000       2.060000         0       1.042205     -23.344660     220.000000         5       1.100000       0.900000
      1547         1      -0.000000      -0.000000       0.000000       1.020000         0       1.040482     -14.970493     220.000000         5       1.100000       0.900000
      1551         1      -0.000000      -0.000000       0.000000       7.990000         0       1.043140     -20.290583     220.000000         5       1.100000       0.900000
      1552         1      20.420000       8.100000       0.000000      35.150000         0       1.042645     -16.514442     380.000000         5       1.100000       0.900000
      1554         1       0.000000      -0.000000       0.000000       4.960000         0       1.020772     -15.977455     220.000000         5       1.100000       0.900000
      1556         1      -0.000000      -0.000000       0.000000       0.950000         0       1.061795     -11.337444     220.000000         5       1.100000       0.900000
      1562         1      77.390000      24.100000       0.000000       2.670000         0       1.042250     -25.753639     220.000000         5       1.100000       0.900000
      1566         1     156.900000      -4.000000       0.000000       2.480000         0       1.036201     -24.628443     220.000000         5       1.100000       0.900000
      1568         1      69.080000      21.500000       0.000000       1.650000         0       1.046871     -25.053845     220.000000         5       1.100000       0.900000
      1578         1       0.000000      -0.000000       0.000000       1.380000         0       1.040451     -12.173905     220.000000         5       1.100000       0.900000
      1584         1       0.000000      -0.000000       0.000000       3.240000         0       1.026870     -14.182928     220.000000         5       1.100000       0.900000
      1592         1      28.330000      44.800000       0.000000       0.510000         0       1.037473      -1.787712     220.000000         5       1.100000       0.900000
      1595         1      71.770000      13.570000       0.000000       3.840000         0       1.015839     -29.152630     220.000000         5       1.100000       0.900000
      1604         2       0.000000       0.000000       0.000000       0.000000         0       1.043862      -6.615470     220.000000         5       1.100000       0.900000
      1605         1      -0.000000       0.000000       0.000000       0.050000         0       1.077054     -24.203263     220.000000         5       1.100000       0.900000
      1607         1      73.780000      -0.000000       0.000000       2.690000         0       1.030677      -5.438268     380.000000         5       1.100000       0.900000
      1609         1       0.000000       0.000000       0.000000       6.550000         0       1.050164     -20.578649     220.000000         5       1.100000       0.900000
      1625         1      73.180000      22.300000       0.000000       8.770000         0       1.050108     -20.782098     220.000000         5       1.100000       0.900000
      1629         1      41.950000       8.500000       0.000000       1.050000         0       1.043676     -11.054568     220.000000         5       1.100000       0.900000
      1642         2       0.000000       0.000000       0.000000       0.000000         0       1.028554       0.709135     380.000000         5       1.100000       0.900000
      1643         1      95.710000      25.900000       0.000000      11.380000         0       1.042290     -25.787092     220.000000         5       1.100000       0.900000
      1644         1     449.560000     245.720000       0.000000      94.550000         0       1.054473       3.499468     380.000000         5       1.100000       0.900000
      1662         1       3.670000      -1.860000       0.000000       3.890000         0       1.046230     -20.692741     220.000000         5       1.100000       0.900000
      1672         1     -28.130000      -0.830000       0.000000       0.100000         0       1.061821     -11.350772     220.000000         5       1.100000       0.900000
      1680         2       0.000000       0.000000       0.000000       0.000000         0       1.043950      -2.074873     380.000000         5       1.100000       0.900000
      1692         1      83.190000      25.800000       0.000000       0.330000         0       1.047244     -10.555193     220.000000         5       1.100000       0.900000
      1704         1      62.160000       8.000000       0.000000       2.990000         0       1.038923     -13.040223     220.000000         5       1.100000       0.900000
