# Imported from MATPOWER Case Format
mpc.version
2
mpc.version.end

# System MVA base
mpc.baseMVA
100
mpc.baseMVA.end

# Bus data: bus_i	type	Pd	Qd	Gs	Bs	area	Vm	Va	baseKV	zone	Vmax	Vmin
mpc.bus
       114         1       0.000000       0.000000       0.000000       0.000000         1       1.077250      -1.354557     220.000000         3       1.110000       0.950000
       115         1       0.000000       0.000000       0.000000       0.000000         1       1.077322      -3.118423     220.000000         3       1.110000       0.950000
       116         1       0.000000       0.000000       0.000000       0.000000         1       1.077316      -3.121193     220.000000         3       1.110000       0.950000
       117         1       0.000000       0.000000       0.000000       0.000000         1       1.028322      -3.033241     220.000000         3       1.110000       0.950000
       118         1       0.000000       0.000000       0.000000       0.000000         1       1.028238      -3.030056     220.000000         3       1.110000       0.950000
       119         2      10.000000      44.000000       0.000000       0.000000         1       1.081820       1.001787     220.000000         3       1.110000       0.950000
       120         2      10.000000      44.000000       0.000000       0.000000         1       1.081820       0.985308     220.000000         3       1.110000       0.950000
       121         2       7.000000      18.000000       0.000000       0.000000         1       1.081820       0.230956     220.000000         3       1.110000       0.950000
       122         2       8.000000      21.000000       0.000000       0.000000         1       1.081820       0.244392     220.000000         3       1.110000       0.950000
       123         1       0.000000       0.000000       0.000000       0.000000         1       1.074005      -2.209868     220.000000         3       1.110000       0.950000
       124         1      59.400000      11.610000       0.000000       0.000000         1       1.074040      -2.214489     220.000000         3       1.110000       0.950000
       125         1       0.000000       0.000000       0.000000       0.000000         1       1.039153      -3.450981     220.000000         3       1.110000       0.950000
       126         1       0.000000       0.000000       0.000000       0.000000         1       1.058915       0.325489     220.000000         3       1.110000       0.950000
       127         1       0.000000       0.000000       0.000000       0.000000         1       1.058941       0.322026     220.000000         3       1.110000       0.950000
       128         1       0.000000       0.000000       0.000000       0.000000         1       1.062421      -0.594800     220.000000         3       1.110000       0.950000
       129         1       0.000000       0.000000       0.000000       0.000000         1       1.062565      -0.590719     220.000000         3       1.110000       0.950000
       130         1       0.000000       0.000000       0.000000       0.000000         1       1.033701      -0.583398     400.000000         3       1.050000       0.950000
       131         1       0.000000       0.000000       0.000000       0.000000         1       1.033701      -0.583398     400.000000         3       1.050000       0.950000
       132         2       0.000000       1.780000       0.000000       0.000000         1       1.077346      -0.742198     220.000000         3       1.110000       0.950000
       133         2       9.000000      20.000000       0.000000       0.000000         1       1.077270      -0.743263     220.000000         3       1.110000       0.950000
       134         2       6.000000      15.000000       0.000000       0.000000         1       1.072730      -2.498625     220.000000         3       1.110000       0.950000
       135         1       0.000000       0.000000       0.000000       0.000000         1       1.072559      -2.498848     220.000000         3       1.110000       0.950000
       136         1       0.000000       0.000000       0.000000       0.000000         1       1.042328      -3.249192     400.000000         3       1.050000       0.950000
       137         1       0.000000       0.000000       0.000000       0.000000         1       1.042394      -3.248172     400.000000         3       1.050000       0.950000
       138         1       0.000000       0.000000       0.000000       0.000000         1       1.042056      -1.453930     400.000000         3       1.050000       0.950000
       139         1       0.000000       0.000000       0.000000       0.000000         1       1.042064      -1.455833     400.000000         3       1.050000       0.950000
       140         1       0.000000       0.000000       0.000000       0.000000         1       1.035252      -3.757655     220.000000         3       1.110000       0.950000
       141         1       0.000000       0.000000       0.000000       0.000000         1       1.035379      -3.753881     220.000000         3       1.110000       0.950000
       142         2      18.200000      37.210000       0.000000       0.000000         1       1.081820       1.892072     220.000000         3       1.110000       0.950000
       143         2      41.520000      73.010000       0.000000       0.000000         1       1.081820       1.904570     220.000000         3       1.110000       0.950000
       144         2      28.000000      66.000000       0.000000       0.000000         1       1.037500       0.956031     400.000000         3       1.050000       0.950000
       145         1       0.000000       0.000000       0.000000       0.000000         1       1.037459       0.950424     400.000000         3       1.050000       0.950000
       146         1       0.000000       0.000000       0.000000       0.000000         1       1.076597      -2.427268     220.000000         3       1.110000       0.950000
       147         1       0.000000       0.000000       0.000000       0.000000         1       1.076633      -2.419481     220.000000         3       1.110000       0.950000
       148         1       0.000000       0.000000       0.000000       0.000000         1       1.080201       0.060585     220.000000         3       1.110000       0.950000
       149         1       0.000000       0.000000       0.000000       0.000000         1       1.078432      -2.144006     220.000000         3       1.110000       0.950000
       150         2       0.000000      -0.790000       0.000000       0.000000         1       1.041593      -3.057194     220.000000         3       1.110000       0.950000
       151         2       0.000000      -0.790000       0.000000       0.000000         1       1.041354      -3.057425     220.000000         3       1.110000       0.950000
       152         2       7.700000      20.000000       0.000000       0.000000         1       1.068180     -12.242375     220.000000         4       1.110000       0.950000
       153         2       7.800000      20.000000       0.000000       0.000000         1       1.068180     -12.250540     220.000000         4       1.110000       0.950000
       154         1       0.000000       0.000000       0.000000       0.000000         1       1.045201      -9.728638     220.000000         4       1.110000       0.950000
       155         1       0.000000       0.000000       0.000000       0.000000         1       1.045202      -9.729692     220.000000         4       1.110000       0.950000
       156         1       0.000000       0.000000       0.000000       0.000000         1       1.012370     -11.277296     220.000000         4       1.110000       0.950000
       157         1       0.000000       0.000000       0.000000       0.000000         1       1.062858      -8.281166     220.000000         4       1.110000       0.950000
       158         1       0.000000       0.000000       0.000000       0.000000         1       1.062773      -8.289132     220.000000         4       1.110000       0.950000
       159         1       0.000000       0.000000       0.000000       0.000000         1       1.007061      -6.795942     400.000000         4       1.050000       0.950000
       160         1       0.000000       0.000000       0.000000       0.000000         1       1.007042      -6.795971     400.000000         4       1.050000       0.950000
       161         1       0.000000       0.000000       0.000000       0.000000         1       1.004663     -21.429379     220.000000         4       1.110000       0.950000
       162         1       0.000000       0.000000       0.000000       0.000000         1       1.060415     -33.256073     220.000000         4       1.110000       0.950000
       163         1       0.000000       0.000000       0.000000       0.000000         1       1.060415     -33.256073     220.000000         4       1.110000       0.950000
       164         1       0.000000       0.000000       0.000000       0.000000         1       1.031938     -28.155375     220.000000         4       1.110000       0.950000
       165         1       0.000000       0.000000       0.000000       0.000000         1       1.031938     -28.155375     220.000000         4       1.110000       0.950000
       166         1       0.000000       0.000000       0.000000       0.000000         1       1.007303     -11.560307     220.000000         4       1.110000       0.950000
       167         2       0.000000     -13.010000       0.000000       0.000000         1       1.053017     -16.278596     220.000000         4       1.110000       0.950000
       168         1       0.000000       0.000000       0.000000       0.000000         1       1.053042     -16.282969     220.000000         4       1.110000       0.950000
       169         2      12.000000      30.000000       0.000000       0.000000         1       1.081820     -31.462283     220.000000         4       1.110000       0.950000
       170         2      19.910000      36.570000       0.000000       0.000000         1       1.081820     -31.443434     220.000000         4       1.110000       0.950000
       171         2      12.000000      30.000000       0.000000       0.000000         1       1.032500     -24.357934     400.000000         4       1.050000       0.950000
       172         2      12.000000      30.000000       0.000000       0.000000         1       1.032500     -24.343092     400.000000         4       1.050000       0.950000
       173         1       0.000000       0.000000       0.000000       0.000000         1       0.960757     -21.073982     220.000000         4       1.110000       0.950000
       174         1       0.000000       0.000000       0.000000       0.000000         1       0.960814     -21.082182     220.000000         4       1.110000       0.950000
       175         1       0.000000       0.000000       0.000000       0.000000         1       0.996009     -20.724101     220.000000         4       1.110000       0.950000
       176         1       0.000000       0.000000       0.000000       0.000000         1       0.996145     -20.716861     220.000000         4       1.110000       0.950000
       177         2      30.500000      64.200000       0.000000       0.000000         1       1.090910      -5.014528     220.000000         4       1.110000       0.950000
       178         2      58.900000      96.000000       0.000000       0.000000         1       1.090910      -5.013084     220.000000         4       1.110000       0.950000
       179         1       0.000000       0.000000       0.000000       0.000000         1       1.090910      -5.013084     220.000000         4       1.110000       0.950000
       180         2      26.500000      64.200000       0.000000       0.000000         1       1.030000      -3.900450     400.000000         4       1.050000       0.950000
       181         1       0.000000       0.000000       0.000000       0.000000         1       1.029894      -3.902401     400.000000         4       1.050000       0.950000
       182         1       0.000000       0.000000       0.000000       0.000000         1       1.061907     -33.139759     220.000000         4       1.110000       0.950000
       183         1       0.000000       0.000000       0.000000       0.000000         1       1.061907     -33.139759     220.000000         4       1.110000       0.950000
       184         1       0.000000       0.000000       0.000000       0.000000         1       1.011838      -5.576875     400.000000         4       1.050000       0.950000
       185         1       0.000000       0.000000       0.000000       0.000000         1       0.975357     -12.635389     400.000000         4       1.050000       0.950000
       186         1       0.000000       0.000000       0.000000       0.000000         1       1.010919      -5.101021     400.000000         4       1.050000       0.950000
       187         1       0.000000       0.000000       0.000000       0.000000         1       1.010978      -5.089575     400.000000         4       1.050000       0.950000
       188         2      12.000000      30.000000       0.000000       0.000000         1       1.054550     -16.389264     220.000000         4       1.110000       0.950000
       189         2      23.800000      60.000000       0.000000       0.000000         1       1.054550     -16.410076     220.000000         4       1.110000       0.950000
       190         2      38.000000      64.000000       0.000000       0.000000         1       1.005000     -10.528999     400.000000         4       1.050000       0.950000
       191         1       0.000000       0.000000       0.000000       0.000000         1       0.999027     -28.880162     220.000000         4       1.110000       0.950000
       192         1       0.000000       0.000000       0.000000       0.000000         1       0.999089     -28.893387     220.000000         4       1.110000       0.950000
       193         1       0.000000       0.000000       0.000000       0.000000         1       1.058369     -33.362328     220.000000         4       1.110000       0.950000
       194         1       0.000000       0.000000       0.000000       0.000000         1       1.058352     -33.363492     220.000000         4       1.110000       0.950000
       195         1       0.000000       0.000000       0.000000       0.000000         1       1.005714     -21.099238     220.000000         4       1.110000       0.950000
       196         1       0.000000       0.000000       0.000000       0.000000         1       1.005609     -21.110834     220.000000         4       1.110000       0.950000
       197         1       0.000000       0.000000       0.000000       0.000000         1       0.970200     -17.472109     400.000000         4       1.050000       0.950000
       198         1       0.000000       0.000000       0.000000       0.000000         1       0.985954     -16.255021     220.000000         4       1.110000       0.950000
       199         1       0.000000       0.000000       0.000000       0.000000         1       0.985956     -16.248861     220.000000         4       1.110000       0.950000
       200         1       0.000000       0.000000       0.000000       0.000000         1       0.996680     -21.875384     220.000000         4       1.110000       0.950000
       201         1       0.000000       0.000000       0.000000       0.000000         1       1.044057      -9.315246     220.000000         4       1.110000       0.950000
       202         1       0.000000       0.000000       0.000000       0.000000         1       1.044004      -9.326572     220.000000         4       1.110000       0.950000
       203         1       0.000000       0.000000       0.000000       0.000000         1       1.040550      -7.587392     220.000000         4       1.110000       0.950000
       204         2       0.000000      -7.170000       0.000000       0.000000         1       0.997419     -20.735045     220.000000         4       1.110000       0.950000
       205         1       0.000000       0.000000       0.000000       0.000000         1       0.973087     -18.149215     220.000000         4       1.110000       0.950000
       206         1       0.000000       0.000000       0.000000       0.000000         1       0.973131     -18.130144     220.000000         4       1.110000       0.950000
       207         1       0.000000       0.000000       0.000000       0.000000         1       1.000844     -27.230155     220.000000         5       1.110000       0.950000
       208         1       0.000000       0.000000       0.000000       0.000000         1       1.089085     -29.577878     220.000000         5       1.110000       0.950000
       209         1       0.000000       0.000000       0.000000       0.000000         1       1.035974     -28.374433     400.000000         5       1.050000       0.950000
       210         1       0.000000       0.000000       0.000000       0.000000         1       1.035991     -28.370640     400.000000         5       1.050000       0.950000
       211         1       0.000000       0.000000       0.000000       0.000000         1       1.023579     -28.465707     400.000000         5       1.050000       0.950000
       212         1       0.000000       0.000000       0.000000       0.000000         1       1.023592     -28.471308     400.000000         5       1.050000       0.950000
       213         1       0.000000       0.000000       0.000000       0.000000         1       1.003803     -34.317889     400.000000         5       1.050000       0.950000
       214         1       0.000000       0.000000       0.000000       0.000000         1       1.004972     -32.352943     220.000000         5       1.110000       0.950000
       215         1       0.000000       0.000000       0.000000       0.000000         1       1.004997     -32.357110     220.000000         5       1.110000       0.950000
       216         1       0.000000       0.000000       0.000000       0.000000         1       1.026562     -26.979288     220.000000         5       1.110000       0.950000
       217         1       0.000000       0.000000       0.000000       0.000000         1       1.026450     -26.984402     220.000000         5       1.110000       0.950000
       218         1       0.000000       0.000000       0.000000       0.000000         1       0.990981     -24.357602     400.000000         5       1.050000       0.950000
       219         1       0.000000       0.000000       0.000000       0.000000         1       0.990981     -24.357602     400.000000         5       1.050000       0.950000
       220         1       0.000000       0.000000       0.000000       0.000000         1       1.002076     -30.089730     400.000000         5       1.050000       0.950000
       221         1       0.000000       0.000000       0.000000       0.000000         1       1.009230     -26.155073     220.000000         5       1.110000       0.950000
       222         1       0.000000       0.000000       0.000000       0.000000         1       1.009202     -26.163355     220.000000         5       1.110000       0.950000
       223         1       0.000000       0.000000       0.000000       0.000000         1       1.009621     -31.174669     220.000000         5       1.110000       0.950000
       224         1       0.000000       0.000000       0.000000       0.000000         1       1.047713     -28.950163     220.000000         5       1.110000       0.950000
       225         1       0.000000       0.000000       0.000000       0.000000         1       1.016858     -29.350820     400.000000         5       1.050000       0.950000
       226         1       0.000000       0.000000       0.000000       0.000000         1       1.016825     -29.349584     400.000000         5       1.050000       0.950000
       227         1       0.000000       0.000000       0.000000       0.000000         1       1.018957     -32.030114     400.000000         5       1.050000       0.950000
       228         1       0.000000       0.000000       0.000000       0.000000         1       1.039868     -28.687890     220.000000         5       1.110000       0.950000
       229         1       0.000000       0.000000       0.000000       0.000000         1       1.039957     -28.682899     220.000000         5       1.110000       0.950000
       230         1       0.000000       0.000000       0.000000      70.000000         1       1.044573     -28.732007     400.000000         5       1.050000       0.950000
       231         1       0.000000       0.000000       0.000000       0.000000         1       1.044554     -28.730596     400.000000         5       1.050000       0.950000
       232         1       0.000000       0.000000       0.000000       0.000000         1       0.993185     -27.668836     220.000000         5       1.110000       0.950000
       233         1       0.000000       0.000000       0.000000       0.000000         1       0.993114     -27.666140     220.000000         5       1.110000       0.950000
       234         1       0.000000       0.000000       0.000000       0.000000         1       0.996693     -25.191346     220.000000         5       1.110000       0.950000
       235         1       0.000000       0.000000       0.000000       0.000000         1       0.996590     -25.208561     220.000000         5       1.110000       0.950000
       236         2      11.000000      40.000000       0.000000       0.000000         1       1.037500     -28.104892     400.000000         5       1.050000       0.950000
       237         2       5.000000      10.000000       0.000000       0.000000         1       1.037500     -28.106734     400.000000         5       1.050000       0.950000
       238         1       0.000000       0.000000       0.000000       0.000000         1       1.049071     -31.039591     220.000000         5       1.110000       0.950000
       239         1       0.000000       0.000000       0.000000       0.000000         1       1.049182     -31.038958     220.000000         5       1.110000       0.950000
       240         2       8.000000      20.000000       0.000000       0.000000         0       1.090910       3.923480     220.000000         0       1.110000       0.950000
       241         1       9.860000       2.000000       0.000000       0.000000         1       1.041881     -23.990430     110.000000         1       1.120000       0.950000
       242         1       6.410000       0.000000       0.000000       0.000000         1       1.062105     -30.938978     110.000000         1       1.120000       0.950000
       243         1       9.370000       0.600000       0.000000       0.000000         1       1.062037     -30.935934     110.000000         1       1.120000       0.950000
       244         1       7.250000       4.000000       0.000000       0.000000         1       1.064324     -19.759922     110.000000         1       1.120000       0.950000
       245         1       0.000000       0.000000       0.000000       0.000000         1       1.064379     -19.779213     110.000000         1       1.120000       0.950000
       246         1       2.180000       2.400000       0.000000       0.000000         1       0.999546     -23.283156     110.000000         1       1.120000       0.950000
       247         1       5.120000       4.910000       0.000000       0.000000         1       0.999507     -23.285397     110.000000         1       1.120000       0.950000
       248         1       3.650000       0.900000       0.000000       0.000000         1       1.081501      -3.545510     110.000000         1       1.120000       0.950000
       249         1       3.850000       1.000000       0.000000       0.000000         1       1.070193      -3.841069     110.000000         1       1.120000       0.950000
       250         2       4.440000      -1.760000       0.000000       0.000000         1       1.081868     -24.663416     110.000000         1       1.120000       0.950000
