# Imported from MATPOWER Case Format
mpc.version
2
mpc.version.end

# System MVA base
mpc.baseMVA
100
mpc.baseMVA.end

# Bus data: bus_i	type	Pd	Qd	Gs	Bs	area	Vm	Va	baseKV	zone	Vmax	Vmin
mpc.bus
       117         1       0.000000       0.000000       0.000000     325.000000         1       0.934829      -4.699184     115.000000         2       1.060000       0.940000
       118         1      14.100000     650.000000       0.000000       0.000000         1       0.929853      -4.101573     115.000000         2       1.060000       0.940000
       119         2       0.000000       0.000000       0.000000       0.000000         1       1.043500       5.187338     115.000000         2       1.060000       0.940000
       120         1     777.000000     215.000000       0.000000      55.000000         1       0.958437      -8.749210     115.000000         2       1.060000       0.940000
       121         1     535.000000      55.000000       0.000000       0.000000         1       0.987111     -12.614836     115.000000         2       1.060000       0.940000
       122         1     229.100000      11.800000       0.000000       0.000000         1       0.972796     -14.343069     115.000000         2       1.060000       0.940000
       123         1      78.000000       1.400000       0.000000       0.000000         1       1.000588     -17.613437     115.000000         2       1.060000       0.940000
       124         2     276.400000      59.300000       0.000000       0.000000         1       1.023300     -13.464460     115.000000         2       1.060000       0.940000
       125         2     514.800000      82.700000       0.000000       0.000000         1       1.010300     -18.406507     115.000000         2       1.060000       0.940000
       126         1      57.900000       5.100000       0.000000       0.000000         1       0.997795     -12.842680     115.000000         2       1.060000       0.940000
       127         1     380.800000      37.000000       0.000000       0.000000         1       1.000129     -10.501804     230.000000         2       1.060000       0.940000
       128         1       0.000000       0.000000       0.000000       0.000000         1       1.002406      -4.755894     230.000000         2       1.060000       0.940000
       129         1       0.000000       0.000000       0.000000       0.000000         1       1.002825      -4.377138     230.000000         2       1.060000       0.940000
       130         1       0.000000       0.000000       0.000000       0.000000         1       1.019136       5.577825     230.000000         2       1.060000       0.940000
       131         1       0.000000       0.000000       0.000000       0.000000         1       0.986142       6.073651     230.000000         2       1.060000       0.940000
       132         1       0.000000       0.000000       0.000000       0.000000         1       1.004551       3.063816     230.000000         2       1.060000       0.940000
       133         1       0.000000       0.000000       0.000000       0.000000         1       1.001998      -5.438992     230.000000         2       1.060000       0.940000
       134         1       0.000000       0.000000       0.000000       0.000000         1       1.022076      -8.022236     230.000000         2       1.060000       0.940000
       135         1     169.200000      41.600000       0.000000       0.000000         1       1.019337      -6.733949     230.000000         2       1.060000       0.940000
       136         1      55.200000      18.200000       0.000000       0.000000         1       1.047586       1.563010     230.000000         2       1.060000       0.940000
       137         1     273.600000      99.800000       0.000000       0.000000         1       1.047088      -1.431507     230.000000         2       1.060000       0.940000
       138         2    1019.200000     135.200000       0.000000       0.000000         1       1.055000      -6.330769     230.000000         2       1.060000       0.940000
       139         1     595.000000      83.300000       0.000000       0.000000         1       1.011709      -3.544734     115.000000         2       1.060000       0.940000
       140         1     387.700000     114.700000       0.000000       0.000000         1       1.042991      -3.412077     230.000000         2       1.060000       0.940000
       141         2     145.000000      58.000000       0.000000       0.000000         1       1.051000       0.073647     230.000000         2       1.060000       0.940000
       142         1      56.500000      24.500000       0.000000       0.000000         1       1.015510      -2.741853     230.000000         2       1.060000       0.940000
       143         2      89.500000      35.500000       0.000000       0.000000         1       1.043500       4.061836     230.000000         2       1.060000       0.940000
       144         1       0.000000       0.000000       0.000000       0.000000         1       1.016107      -0.660899     230.000000         2       1.060000       0.940000
       145         1      24.000000      14.000000       0.000000       0.000000         1       1.008106      -0.129942     230.000000         2       1.060000       0.940000
       146         2       0.000000       0.000000       0.000000       0.000000         1       1.052800       4.346952     230.000000         2       1.060000       0.940000
       147         2       0.000000       0.000000       0.000000       0.000000         1       1.052800       8.389007     230.000000         2       1.060000       0.940000
       148         1      63.000000      25.000000       0.000000       0.000000         1       1.057719       0.306249     230.000000         2       1.060000       0.940000
       149         2       0.000000       0.000000       0.000000       0.000000         1       1.073500       5.257430     230.000000         2       1.060000       0.940000
       150         1       0.000000       0.000000       0.000000       0.000000         1       0.986926       6.355204     230.000000         2       1.060000       0.940000
       151         1       0.000000       0.000000       0.000000       0.000000         1       1.004833       4.150361     230.000000         2       1.060000       0.940000
       152         2      17.000000       9.000000       0.000000       0.000000         1       1.053500       9.263932     230.000000         2       1.060000       0.940000
       153         2       0.000000       0.000000       0.000000       0.000000         1       1.043500      10.483648     230.000000         2       1.060000       0.940000
       154         1      70.000000       5.000000       0.000000      34.500000         1       0.966417      -1.775727     115.000000         2       1.060000       0.940000
       155         1     200.000000      50.000000       0.000000       0.000000         1       1.017724       6.774358     230.000000         2       1.060000       0.940000
       156         2      75.000000      50.000000       0.000000       0.000000         1       0.963000       5.168796     115.000000         2       1.060000       0.940000
       157         1     123.500000     -24.300000       0.000000       0.000000         1       0.984473     -11.905024     230.000000         2       1.060000       0.940000
       158         1       0.000000       0.000000       0.000000       0.000000         1       0.998709     -11.380706     230.000000         2       1.060000       0.940000
       159         1      33.000000      16.500000       0.000000       0.000000         1       0.986644      -9.798314     230.000000         2       1.060000       0.940000
       160         1       0.000000       0.000000       0.000000       0.000000         1       0.999801     -12.530175     230.000000         2       1.060000       0.940000
       161         1      35.000000      15.000000       0.000000       0.000000         1       1.036082       8.867044     230.000000         2       1.060000       0.940000
       162         1      85.000000      24.000000       0.000000       0.000000         1       0.991820      18.523901     230.000000         2       1.060000       0.940000
       163         1       0.000000       0.400000       0.000000       0.000000         1       1.041011       2.929253     230.000000         2       1.060000       0.940000
       164         1       0.000000       0.000000       0.000000    -212.000000         1       0.983914       9.684462     230.000000         2       1.060000       0.940000
       165         1       0.000000       0.000000       0.000000       0.000000         1       1.000211      26.331973     230.000000         2       1.060000       0.940000
       166         1       0.000000       0.000000       0.000000    -103.000000         1       0.997254      30.243733     230.000000         2       1.060000       0.940000
       167         1     299.900000      95.700000       0.000000       0.000000         1       0.971492      -6.885258     230.000000         2       1.060000       0.940000
       168         1       0.000000       0.000000       0.000000       0.000000         1       1.002431      -4.778923     230.000000         2       1.060000       0.940000
       169         1       0.000000       0.000000       0.000000       0.000000         1       0.987864      -6.656519     230.000000         2       1.060000       0.940000
       170         2     481.800000     205.000000       0.000000       0.000000         1       0.929000       0.107697     115.000000         2       1.060000       0.940000
       171         2     763.600000     291.100000       0.000000       0.000000         1       0.982900      -9.913900     115.000000         2       1.060000       0.940000
       172         1      26.500000       0.000000       0.000000       0.000000         1       1.024466      -6.199582     115.000000         2       1.060000       0.940000
       173         1     163.500000      43.000000       0.000000      53.000000         1       0.983654     -12.728783     115.000000         2       1.060000       0.940000
       174         1       0.000000       0.000000       0.000000       0.000000         1       1.062214      -2.666675     115.000000         2       1.060000       0.940000
       175         1     176.000000      83.000000       0.000000       0.000000         1       0.973081      -7.180314     115.000000         2       1.060000       0.940000
       176         2       5.000000       4.000000       0.000000       0.000000         1       1.052200       4.691246     115.000000         2       1.060000       0.940000
       177         2      28.000000      12.000000       0.000000       0.000000         1       1.007700       0.645671     115.000000         2       1.060000       0.940000
       178         1     427.400000     173.600000       0.000000       0.000000         1       0.939796      -6.536834     115.000000         2       1.060000       0.940000
       179         1      74.000000      29.000000       0.000000      45.000000         1       0.969910      -9.337601     115.000000         2       1.060000       0.940000
       180         1      69.500000      49.300000       0.000000       0.000000         1       0.979330      -3.065068     115.000000         2       1.060000       0.940000
       181         1      73.400000       0.000000       0.000000       0.000000         1       1.051824      -1.303233     230.000000         2       1.060000       0.940000
       182         1     240.700000      89.000000       0.000000       0.000000         1       1.044628      -4.165126     230.000000         2       1.060000       0.940000
       183         1      40.000000       4.000000       0.000000       0.000000         1       0.971645       7.145060     115.000000         2       1.060000       0.940000
       184         1     136.800000      16.600000       0.000000       0.000000         1       1.038589      -6.824498     230.000000         2       1.060000       0.940000
       185         2       0.000000       0.000000       0.000000       0.000000         1       1.052200      -4.310114     230.000000         2       1.060000       0.940000
       186         2      59.800000      24.300000       0.000000       0.000000         1       1.065000       2.194332     230.000000         2       1.060000       0.940000
       187         2      59.800000      24.300000       0.000000       0.000000         1       1.065000       1.418988     230.000000         2       1.060000       0.940000
       188         1     182.600000      43.600000       0.000000       0.000000         1       1.053282      -0.701185     230.000000         2       1.060000       0.940000
       189         1       7.000000       2.000000       0.000000       0.000000         1       1.002757     -26.013343      66.000000         3       1.060000       0.940000
       190         2       0.000000       0.000000       0.000000    -150.000000         1       1.055100     -20.416635     345.000000         3       1.060000       0.940000
       191         2     489.000000      53.000000       0.000000       0.000000         1       1.043500      12.451660     230.000000         3       1.060000       0.940000
       192         1     800.000000      72.000000       0.000000       0.000000         1       0.937458     -10.977566     230.000000         3       1.060000       0.940000
       193         1       0.000000       0.000000       0.000000       0.000000         1       0.998236     -27.470340      66.000000         3       1.060000       0.940000
       194         1       0.000000       0.000000       0.000000       0.000000         1       1.048984     -19.044844     345.000000         3       1.060000       0.940000
       195         1       0.000000       0.000000       0.000000       0.000000         1       1.035903     -20.580840     345.000000         3       1.060000       0.940000
       196         1      10.000000       3.000000       0.000000       0.000000         1       0.973993     -24.228632     115.000000         3       1.060000       0.940000
       197         1      43.000000      14.000000       0.000000       0.000000         1       0.992473     -23.061715     115.000000         3       1.060000       0.940000
       198         2      64.000000      21.000000       0.000000       0.000000         1       1.015000     -20.094334     115.000000         3       1.060000       0.940000
       199         1      35.000000      12.000000       0.000000       0.000000         1       0.954313     -25.446223     115.000000         3       1.060000       0.940000
       200         1      27.000000      12.000000       0.000000       0.000000         1       0.956174     -25.367061     115.000000         3       1.060000       0.940000
       201         1      41.000000      14.000000       0.000000       0.000000         1       0.974032     -29.233120      66.000000         1       1.060000       0.940000
       202         1      38.000000      13.000000       0.000000       0.000000         1       0.990839     -24.969407      66.000000         3       1.060000       0.940000
       203         1      42.000000      14.000000       0.000000       0.000000         1       1.003359     -21.925534     115.000000         3       1.060000       0.940000
       204         1      72.000000      24.000000       0.000000       0.000000         1       0.966709     -29.548671      66.000000         3       1.060000       0.940000
       205         1       0.000000      -5.000000       0.000000       0.000000         1       0.985554     -28.515773      66.000000         3       1.060000       0.940000
       206         1      12.000000       2.000000       0.000000       0.000000         1       1.003768     -28.473222      66.000000         3       1.060000       0.940000
       207         1     -21.000000     -14.200000       0.000000       0.000000         1       1.018555     -28.295079      66.000000         1       1.060000       0.940000
       208         1       7.000000       2.000000       0.000000       0.000000         1       0.999440     -26.998016      66.000000         3       1.060000       0.940000
       209         1      38.000000      13.000000       0.000000       0.000000         1       1.004774     -25.614149      66.000000         3       1.060000       0.940000
       210         1       0.000000       0.000000       0.000000       0.000000         1       0.980462     -23.602843     115.000000         3       1.060000       0.940000
       211         1      96.000000       7.000000       0.000000       0.000000         1       1.001820     -22.971493     115.000000         3       1.060000       0.940000
       212         1       0.000000       0.000000       0.000000       0.000000         1       1.013262     -22.203041     138.000000         3       1.060000       0.940000
       213         2       0.000000       0.000000       0.000000       0.000000         1       1.010000     -11.379229      16.500000         3       1.060000       0.940000
       214         1      22.000000      16.000000       0.000000       0.000000         1       0.991863     -17.237963     138.000000         3       1.060000       0.940000
       215         1      47.000000      26.000000       0.000000       0.000000         1       0.986632     -19.950984     138.000000         3       1.060000       0.940000
       216         1     176.000000     105.000000       0.000000       0.000000         1       0.975110     -22.271381     138.000000         3       1.060000       0.940000
       217         1     100.000000      75.000000       0.000000       0.000000         1       1.021525     -21.986763     138.000000         3       1.060000       0.940000
       218         1     131.000000      96.000000       0.000000       0.000000         1       1.007547     -22.421759     138.000000         3       1.060000       0.940000
       219         1       0.000000       0.000000       0.000000       0.000000         1       1.055420     -20.947381     345.000000         3       1.060000       0.940000
       220         2     285.000000     100.000000       0.000000       0.000000         1       1.008000     -21.519795     138.000000         3       1.060000       0.940000
       221         2     171.000000      70.000000       0.000000       0.000000         1       1.000000     -22.285142     138.000000         3       1.060000       0.940000
       222         2     328.000000     188.000000       0.000000       0.000000         1       1.050000     -22.963879      20.000000         3       1.060000       0.940000
       223         1     428.000000     232.000000       0.000000       0.000000         1       0.996551     -22.495533     138.000000         3       1.060000       0.940000
       224         1     173.000000      99.000000       0.000000       0.000000         1       1.000254     -21.349747     230.000000         3       1.060000       0.940000
       225         1     410.000000      40.000000       0.000000       0.000000         1       0.945276     -11.141551     230.000000         3       1.060000       0.940000
       226         1       0.000000       0.000000       0.000000       0.000000         1       1.018005     -21.405486     230.000000         3       1.060000       0.940000
       227         2     538.000000     369.000000       0.000000       0.000000         1       1.000000     -27.016144      27.000000         3       1.060000       0.940000
       228         1     223.000000     148.000000       0.000000       0.000000         1       1.042356     -20.736935     138.000000         3       1.060000       0.940000
       229         1      96.000000      46.000000       0.000000       0.000000         1       1.049552     -19.741353     138.000000         3       1.060000       0.940000
       230         2       0.000000       0.000000       0.000000       0.000000         1       1.040000     -13.619913      20.000000         3       1.060000       0.940000
       231         1     159.000000     107.000000       0.000000    -300.000000         1       1.053541     -21.020282     345.000000         3       1.060000       0.940000
       232         1     448.000000     143.000000       0.000000       0.000000         1       1.041466     -22.994252     138.000000         3       1.060000       0.940000
       233         2     404.000000     212.000000       0.000000       0.000000         1       1.000000     -25.695865      66.000000         3       1.060000       0.940000
       234         1     572.000000     244.000000       0.000000       0.000000         1       1.038706     -20.690596     138.000000         3       1.060000       0.940000
       235         1     269.000000     157.000000       0.000000       0.000000         1       1.009515     -20.823124     138.000000         3       1.060000       0.940000
       236         2       0.000000       0.000000       0.000000       0.000000         1       1.016500     -15.195199      20.000000         3       1.060000       0.940000
       237         1       0.000000       0.000000       0.000000       0.000000         1       1.055850     -20.897530     345.000000         3       1.060000       0.940000
       238         2     255.000000     149.000000       0.000000    -150.000000         1       1.010000     -20.735342     138.000000         3       1.060000       0.940000
       239         2       0.000000       0.000000       0.000000       0.000000         1       1.000000     -15.656529     138.000000         3       1.060000       0.940000
       240         1       0.000000       0.000000       0.000000    -140.000000         1       1.023776     -19.933893     230.000000         3       1.060000       0.940000
       241         2       0.000000       0.000000       0.000000       0.000000         1       1.050000     -16.303675      20.000000         3       1.060000       0.940000
       242         2       0.000000       0.000000       0.000000       0.000000         1       0.993000     -17.226315     138.000000         3       1.060000       0.940000
       243         2       8.000000       3.000000       0.000000       0.000000         1       1.010000     -18.949247      66.000000         3       1.060000       0.940000
       244         1       0.000000       0.000000       0.000000       0.000000         1       0.992178     -19.887857      66.000000         3       1.060000       0.940000
       245         1      61.000000      30.000000       0.000000       0.000000         1       0.971140     -20.577253      66.000000         3       1.060000       0.940000
       246         1      77.000000      33.000000       0.000000       0.000000         1       0.965191     -21.416127      66.000000         3       1.060000       0.940000
       247         1      61.000000      30.000000       0.000000       0.000000         1       0.969095     -21.330415      66.000000         3       1.060000       0.940000
       248         1      29.000000      14.000000       0.000000      45.600000         1       0.976999     -24.809781      66.000000         3       1.060000       0.940000
       249         1      29.000000      14.000000       0.000000       0.000000         1       0.976227     -25.233346      66.000000         3       1.060000       0.940000
       250         1     -23.000000     -17.000000       0.000000       0.000000         1       1.020532     -23.378950      66.000000         3       1.060000       0.940000
       281         1     -33.100000     -29.400000       0.000000       0.000000         1       1.025125     -19.861083     230.000000         3       1.060000       0.940000
       319         1     115.800000     -24.000000       0.000000       0.000000         1       1.015209       1.487736     230.000000         1       1.060000       0.940000
       320         1       2.400000     -12.600000       0.000000       0.000000         1       1.014590      -2.221413     115.000000         1       1.060000       0.940000
       322         1       2.400000      -3.900000       0.000000       0.000000         1       1.000433     -17.690493     115.000000         1       1.060000       0.940000
       323         1     -14.900000      26.500000       0.000000       0.000000         1       0.980890     -13.748219     230.000000         1       1.060000       0.940000
       324         1      24.700000      -1.200000       0.000000       0.000000         1       0.974945     -23.521830     115.000000         1       1.060000       0.940000
       526         1     145.300000     -34.900000       0.000000       0.000000         1       0.942873     -34.277013     115.000000         1       1.060000       0.940000
       528         1      28.100000     -20.500000       0.000000       0.000000         1       0.972387     -37.542549     115.000000         1       1.060000       0.940000
       531         1      14.000000       2.500000       0.000000       0.000000         1       0.960470     -29.064445     115.000000         1       1.060000       0.940000
       552         1     -11.100000      -1.400000       0.000000       0.000000         1       1.000921     -23.330355     115.000000         1       1.060000       0.940000
       562         1      50.500000      17.400000       0.000000       0.000000         1       0.977728     -27.944172     230.000000         1       1.060000       0.940000
       609         1      29.600000       0.600000       0.000000       0.000000         1       0.958325     -28.759596     115.000000         1       1.060000       0.940000
       664         1    -113.700000      76.700000       0.000000       0.000000         1       1.031028     -16.832788     345.000000         3       1.060000       0.940000
      1190         1     100.310000      29.170000       0.000000       0.000000         1       1.012876       3.924832      86.000000         2       1.060000       0.940000
      1200         1    -100.000000      34.170000       0.000000       0.000000         1       1.024438      -7.503060      86.000000         2       1.060000       0.940000
      1201         1       0.000000       0.000000       0.000000       0.000000         1       1.012197     -15.156394     115.000000         2       1.060000       0.940000
      2040         1       0.000000       0.000000       0.000000       0.000000         1       0.969485     -24.700954     115.000000         3       1.060000       0.940000
      7001         2       0.000000       0.000000       0.000000       0.000000         1       1.050700      10.809195      13.800000         1       1.060000       0.940000
      7002         2       0.000000       0.000000       0.000000       0.000000         1       1.050700      12.501927      13.800000         1       1.060000       0.940000
      7003         2       0.000000       0.000000       0.000000       0.000000         1       1.032300      13.774492      13.800000         1       1.060000       0.940000
      7011         2       0.000000       0.000000       0.000000       0.000000         1       1.014500       5.009125      13.800000         1       1.060000       0.940000
