# Imported from MATPOWER Case Format
mpc.version
2
mpc.version.end

# System MVA base
mpc.baseMVA
100
mpc.baseMVA.end

# Bus data: bus_i	type	Pd	Qd	Gs	Bs	area	Vm	Va	baseKV	zone	Vmax	Vmin
mpc.bus
        19         1       0.000000       0.000000       0.000000       0.000000         1       0.974481     -26.156054     220.000000         1       1.110000       0.950000
        20         1       0.000000       0.000000       0.000000       0.000000         1       0.994884      -2.159033     400.000000         1       1.050000       0.950000
        21         1       0.000000       0.000000       0.000000       0.000000         1       0.970697     -25.338993     220.000000         1       1.110000       0.950000
        22         1       0.000000       0.000000       0.000000       0.000000         1       0.973153     -13.391320     220.000000         1       1.110000       0.950000
        23         1       0.000000       0.000000       0.000000       0.000000         1       0.990098     -18.875740     220.000000         2       1.110000       0.950000
        24         1       0.000000       0.000000       0.000000       0.000000         1       0.991191     -13.562992     220.000000         2       1.110000       0.950000
        25         1       0.000000       0.000000       0.000000       0.000000         1       0.993484     -11.921216     220.000000         2       1.110000       0.950000
        26         1       0.000000       0.000000       0.000000       0.000000         1       0.985349     -22.246514     220.000000         2       1.110000       0.950000
        27         1       0.000000       0.000000       0.000000       0.000000         1       0.982852     -10.971240     220.000000         2       1.110000       0.950000
        28         1       0.000000       0.000000       0.000000       0.000000         1       0.982828     -10.965830     220.000000         2       1.110000       0.950000
        29         2      25.980000      60.000000       0.000000       0.000000         1       1.000000     -17.176066     220.000000         2       1.110000       0.950000
        30         2      25.980000      60.000000       0.000000       0.000000         1       1.000000     -17.176625     220.000000         2       1.110000       0.950000
        31         2      20.980000      50.000000       0.000000       0.000000         1       1.000000     -12.272028     400.000000         2       1.050000       0.950000
        32         1       0.000000       0.000000       0.000000       0.000000         1       0.999583     -12.312706     400.000000         2       1.050000       0.950000
        33         1       0.000000       0.000000       0.000000       0.000000         1       0.978517     -11.916511     220.000000         2       1.110000       0.950000
        34         1       0.000000       0.000000       0.000000       0.000000         1       1.005175     -11.591784     400.000000         2       1.050000       0.950000
        35         1       0.000000       0.000000       0.000000       0.000000         1       1.005178     -11.600631     400.000000         2       1.050000       0.950000
        36         1       0.000000       0.000000       0.000000       0.000000         1       0.966131     -15.796819     400.000000         2       1.050000       0.950000
        37         1       0.000000       0.000000       0.000000       0.000000         1       0.990742     -20.069683     220.000000         2       1.110000       0.950000
        38         1       0.000000       0.000000       0.000000       0.000000         1       0.990732     -20.068546     220.000000         2       1.110000       0.950000
        39         1       0.000000       0.000000       0.000000       0.000000         1       0.989124     -10.794517     400.000000         2       1.050000       0.950000
        40         1       0.000000       0.000000       0.000000       0.000000         1       0.989080     -10.783141     400.000000         2       1.050000       0.950000
        41         2      11.990000      30.000000       0.000000       0.000000         1       1.000000      -9.537743     220.000000         2       1.110000       0.950000
        42         2      11.990000      30.000000       0.000000       0.000000         1       1.000000      -9.551547     220.000000         2       1.110000       0.950000
        43         2      23.980000      60.000000       0.000000       0.000000         1       1.000000      -8.024127     400.000000         2       1.050000       0.950000
        44         2      23.980000      60.000000       0.000000       0.000000         1       1.000000      -8.038307     400.000000         2       1.050000       0.950000
        45         2     159.840000      75.000000       0.000000       0.000000         1       1.000000     -18.407596     220.000000         2       1.110000       0.950000
        46         1       0.000000       0.000000       0.000000       0.000000         1       0.999982     -18.405722     220.000000         2       1.110000       0.950000
        47         1       0.000000       0.000000       0.000000       0.000000         1       0.981324     -11.867671     220.000000         2       1.110000       0.950000
        48         1       0.000000       0.000000       0.000000       0.000000         1       0.988949     -17.106913     220.000000         2       1.110000       0.950000
        49         1       0.000000       0.000000       0.000000       0.000000         1       0.988984     -17.112445     220.000000         2       1.110000       0.950000
        50         1       0.000000       0.000000       0.000000       0.000000         1       0.996241      -9.653163     400.000000         2       1.050000       0.950000
        51         1       0.000000       0.000000       0.000000       0.000000         1       0.996278      -9.673547     400.000000         2       1.050000       0.950000
        52         1       0.000000       0.000000       0.000000       0.000000         1       0.985125     -14.731635     220.000000         2       1.110000       0.950000
        53         1       0.000000       0.000000       0.000000       0.000000         1       0.987524     -14.606318     220.000000         2       1.110000       0.950000
        54         1       0.000000       0.000000       0.000000       0.000000         1       0.993788     -11.841821     220.000000         2       1.110000       0.950000
        55         1       0.000000       0.000000       0.000000       0.000000         1       0.990979     -18.939018     220.000000         2       1.110000       0.950000
        56         1       0.000000       0.000000       0.000000       0.000000         1       0.998034      -4.194671     220.000000         3       1.110000       0.950000
        57         1      22.980000      10.960000       0.000000       0.000000         1       0.997271      -7.932500     220.000000         3       1.110000       0.950000
        58         1      21.980000       5.790000       0.000000       0.000000         1       0.997533      -7.932587     220.000000         3       1.110000       0.950000
        59         1       0.000000       0.000000       0.000000       0.000000         1       0.995752       1.881227     220.000000         3       1.110000       0.950000
        60         1       0.000000       0.000000       0.000000       0.000000         1       0.996247      -3.694334     220.000000         3       1.110000       0.950000
        61         1       0.000000       0.000000       0.000000       0.000000         1       0.998995       3.841364     220.000000         3       1.110000       0.950000
        62         1       0.000000       0.000000       0.000000       0.000000         1       0.998971       3.843269     220.000000         3       1.110000       0.950000
        63         2      37.370000      52.690000       0.000000       0.000000         1       1.000000       2.331252     220.000000         3       1.110000       0.950000
        64         2      35.370000      55.320000       0.000000       0.000000         1       1.000000       2.150403     220.000000         3       1.110000       0.950000
        65         1      13.390000       2.020000       0.000000       0.000000         1       0.996305      -0.140916     220.000000         3       1.110000       0.950000
        66         1       0.000000       0.000000       0.000000       0.000000         1       1.023715      -9.823379     220.000000         3       1.110000       0.950000
        67         2      60.400000      92.100000       0.000000       0.000000         1       1.000000      -7.682637     400.000000         3       1.050000       0.950000
        68         1       0.000000       0.000000       0.000000       0.000000         1       1.007408      -7.733827     220.000000         3       1.110000       0.950000
        69         1       0.000000       0.000000       0.000000       0.000000         1       0.997814       0.194017     220.000000         3       1.110000       0.950000
        70         1       0.000000       0.000000       0.000000       0.000000         1       1.003424      -3.236210     220.000000         3       1.110000       0.950000
        71         1       0.000000       0.000000       0.000000       0.000000         1       0.995497      -0.912500     220.000000         3       1.110000       0.950000
        72         1       0.000000       0.000000       0.000000       0.000000         1       0.995497      -0.912500     220.000000         3       1.110000       0.950000
        73         1       0.000000       0.000000       0.000000       0.000000         1       1.009043      -2.372792     220.000000         3       1.110000       0.950000
        74         1       0.000000       0.000000       0.000000       0.000000         1       1.005950      -3.448134     220.000000         3       1.110000       0.950000
        75         1       0.000000       0.000000       0.000000       0.000000         1       0.984855      -2.542929     400.000000         3       1.050000       0.950000
        76         1       0.000000       0.000000       0.000000       0.000000         1       0.984896      -2.547769     400.000000         3       1.050000       0.950000
        77         1       0.000000       0.000000       0.000000       0.000000         1       0.995099      -1.499557     220.000000         3       1.110000       0.950000
        78         1       0.000000       0.000000       0.000000       0.000000         1       0.994325      -5.214745     220.000000         3       1.110000       0.950000
        79         1       0.000000       0.000000       0.000000       0.000000         1       0.996377      -0.099508     220.000000         3       1.110000       0.950000
        80         1       0.000000       0.000000       0.000000       0.000000         1       0.997987      -7.872435     220.000000         3       1.110000       0.950000
        81         1       0.000000       0.000000       0.000000       0.000000         1       0.997990      -7.871948     220.000000         3       1.110000       0.950000
        82         1       0.000000       0.000000       0.000000       0.000000         1       0.995037       2.489893     220.000000         3       1.110000       0.950000
        83         2      15.990000      22.970000       0.000000       0.000000         1       1.000000       0.177150     220.000000         3       1.110000       0.950000
        84         2      15.790000      22.270000       0.000000       0.000000         1       1.000000       0.176072     220.000000         3       1.110000       0.950000
        85         2       9.990000      17.010000       0.000000       0.000000         1       1.000000      -1.449159     220.000000         3       1.110000       0.950000
        86         2       9.990000      16.660000       0.000000       0.000000         1       1.000000      -1.445963     220.000000         3       1.110000       0.950000
        87         1      11.090000      16.220000       0.000000       0.000000         1       0.993883      -2.257821     220.000000         3       1.110000       0.950000
        88         1       0.000000       0.000000       0.000000       0.000000         1       0.993882      -2.259104     220.000000         3       1.110000       0.950000
        89         1       0.000000       0.000000       0.000000       0.000000         1       0.992941      -0.222238     220.000000         3       1.110000       0.950000
        90         1       0.000000       0.000000       0.000000       0.000000         1       0.998563      -1.245473     220.000000         3       1.110000       0.950000
        91         1       0.000000       0.000000       0.000000       0.000000         1       0.995360       0.358235     220.000000         3       1.110000       0.950000
        92         1       0.000000       0.000000       0.000000       0.000000         1       0.985890      -6.086769     400.000000         3       1.050000       0.950000
        93         2       9.990000      16.390000       0.000000       0.000000         1       1.000000       0.967996     220.000000         3       1.110000       0.950000
        94         1       0.000000       0.000000       0.000000       0.000000         1       0.999973       0.966582     220.000000         3       1.110000       0.950000
        95         2       6.890000       8.150000       0.000000       0.000000         1       1.000000       0.748206     220.000000         3       1.110000       0.950000
        96         1       0.000000       0.000000       0.000000       0.000000         1       0.999999       0.742722     220.000000         3       1.110000       0.950000
        97         2       8.690000       5.260000       0.000000       0.000000         1       1.000000      -4.853943     220.000000         3       1.110000       0.950000
        98         1       0.000000       0.000000       0.000000       0.000000         1       0.987196      -8.560521     400.000000         3       1.050000       0.950000
        99         1       0.000000       0.000000       0.000000       0.000000         1       0.987312      -8.549482     400.000000         3       1.050000       0.950000
       100         1       0.000000       0.000000       0.000000       0.000000         1       0.986747      -5.648132     400.000000         3       1.050000       0.950000
       101         1       0.000000       0.000000       0.000000       0.000000         1       0.986742      -5.637555     400.000000         3       1.050000       0.950000
       102         1       0.000000       0.000000       0.000000       0.000000         1       0.994511      -0.113937     220.000000         3       1.110000       0.950000
       103         2      18.090000      23.760000       0.000000       0.000000         1       1.000000      -1.449336     220.000000         3       1.110000       0.950000
       104         2      33.680000      46.110000       0.000000       0.000000         1       1.000000      -1.441411     220.000000         3       1.110000       0.950000
       105         2      33.780000      62.950000       0.000000       0.000000         1       1.000000      -5.536960     400.000000         3       1.050000       0.950000
       106         1       0.000000       0.000000       0.000000       0.000000         1       0.999718      -5.549050     400.000000         3       1.050000       0.950000
       107         1       0.000000       0.000000       0.000000       0.000000         1       1.001050      -3.605898     220.000000         3       1.110000       0.950000
       108         1       0.000000       0.000000       0.000000       0.000000         1       1.003291      -3.404696     220.000000         3       1.110000       0.950000
       109         2       1.000000      22.360000       0.000000       0.000000         1       1.000000       4.734040     220.000000         3       1.110000       0.950000
       110         2       1.000000      22.180000       0.000000       0.000000         1       1.000000       4.735788     220.000000         3       1.110000       0.950000
       111         2      26.490000      18.000000       0.000000       0.000000         1       1.000000     -15.484839     220.000000         4       1.110000       0.950000
       112         1       0.000000       0.000000       0.000000       0.000000         1       0.999877     -15.478351     220.000000         4       1.110000       0.950000
       113         1       0.000000       0.000000       0.000000       0.000000         1       0.958461     -30.005497     220.000000         4       1.110000       0.950000
       114         1       0.000000       0.000000       0.000000       0.000000         1       0.970724     -29.106410     220.000000         4       1.110000       0.950000
       115         1       0.000000       0.000000       0.000000       0.000000         1       0.935050     -24.519554     400.000000         4       1.050000       0.950000
       116         1       0.000000       0.000000       0.000000       0.000000         1       0.934932     -24.503898     400.000000         4       1.050000       0.950000
       117         1       0.000000       0.000000       0.000000       0.000000         1       0.976343     -34.428287     220.000000         4       1.110000       0.950000
       118         1       0.000000       0.000000       0.000000       0.000000         1       0.966332     -45.126071     220.000000         4       1.110000       0.950000
       119         1       0.000000       0.000000       0.000000       0.000000         1       0.966332     -45.126071     220.000000         4       1.110000       0.950000
       120         1       0.000000       0.000000       0.000000       0.000000         1       0.951985     -42.993820     220.000000         4       1.110000       0.950000
       121         1       0.000000       0.000000       0.000000       0.000000         1       0.967515     -30.439364     220.000000         4       1.110000       0.950000
       122         1       0.000000       0.000000       0.000000       0.000000         1       0.967515     -30.439364     220.000000         4       1.110000       0.950000
       123         2       5.500000       7.000000       0.000000       0.000000         1       1.000000     -21.322936     220.000000         4       1.110000       0.950000
       124         2       8.790000      17.000000       0.000000       0.000000         1       1.000000     -21.316039     220.000000         4       1.110000       0.950000
       125         2      35.700000      18.300000       0.000000       0.000000         1       1.000000     -41.165188     220.000000         4       1.110000       0.950000
       126         1      25.280000      15.900000       0.000000       0.000000         1       1.000031     -41.150254     220.000000         4       1.110000       0.950000
       127         2      25.710000      15.300000       0.000000       0.000000         1       1.000000     -32.447684     400.000000         4       1.050000       0.950000
       128         1       0.000000       0.000000       0.000000       0.000000         1       0.999864     -32.456194     400.000000         4       1.050000       0.950000
       129         1       0.000000       0.000000       0.000000       0.000000         1       0.961317     -37.659488     220.000000         4       1.110000       0.950000
       130         1       0.000000       0.000000       0.000000       0.000000         1       0.937920     -38.850530     220.000000         4       1.110000       0.950000
       131         2      68.670000      70.000000       0.000000       0.000000         1       1.000000     -26.109568     220.000000         4       1.110000       0.950000
       132         2      33.000000      45.000000       0.000000       0.000000         1       1.000000     -26.127736     220.000000         4       1.110000       0.950000
       133         1       0.000000       0.000000       0.000000       0.000000         1       0.986063     -25.568922     400.000000         4       1.050000       0.950000
       134         1       0.000000       0.000000       0.000000       0.000000         1       0.986142     -25.570209     400.000000         4       1.050000       0.950000
       135         1       0.000000       0.000000       0.000000       0.000000         1       0.965436     -45.002912     220.000000         4       1.110000       0.950000
       136         1       0.000000       0.000000       0.000000       0.000000         1       0.965436     -45.002912     220.000000         4       1.110000       0.950000
       137         1       0.000000       0.000000       0.000000       0.000000         1       0.940951     -19.655345     400.000000         4       1.050000       0.950000
       138         1       0.000000       0.000000       0.000000       0.000000         1       0.940951     -19.655345     400.000000         4       1.050000       0.950000
       139         2      33.200000      22.600000       0.000000       0.000000         1       1.000000     -21.637850     220.000000         4       1.110000       0.950000
       140         2      29.230000      19.600000       0.000000       0.000000         1       1.000000     -21.647600     220.000000         4       1.110000       0.950000
       141         1       0.000000       0.000000       0.000000       0.000000         1       0.976767     -41.137031     220.000000         4       1.110000       0.950000
       142         1       0.000000       0.000000       0.000000       0.000000         1       0.963518     -45.375711     220.000000         4       1.110000       0.950000
       143         1       0.000000       0.000000       0.000000       0.000000         1       0.983557     -36.334772     220.000000         4       1.110000       0.950000
       144         1       0.000000       0.000000       0.000000       0.000000         1       0.983456     -36.333756     220.000000         4       1.110000       0.950000
       145         1       0.000000       0.000000       0.000000       0.000000         1       0.911446     -36.041249     400.000000         4       1.050000       0.950000
       146         1       0.000000       0.000000       0.000000       0.000000         1       0.911446     -36.041249     400.000000         4       1.050000       0.950000
       147         1       0.000000       0.000000       0.000000       0.000000         1       0.952920     -34.933764     220.000000         4       1.110000       0.950000
       148         1       0.000000       0.000000       0.000000       0.000000         1       0.952983     -34.927182     220.000000         4       1.110000       0.950000
       149         1       0.000000       0.000000       0.000000       0.000000         1       0.979983     -37.152600     220.000000         4       1.110000       0.950000
       150         1       0.000000       0.000000       0.000000       0.000000         1       0.962818     -29.085456     220.000000         4       1.110000       0.950000
       151         1       0.000000       0.000000       0.000000       0.000000         1       0.962841     -29.094300     220.000000         4       1.110000       0.950000
       152         1       0.000000       0.000000       0.000000       0.000000         1       0.961597     -25.186305     220.000000         4       1.110000       0.950000
       153         1       0.000000       0.000000       0.000000       0.000000         1       0.961597     -25.186305     220.000000         4       1.110000       0.950000
       154         1       0.000000       0.000000       0.000000       0.000000         1       0.937161     -37.149870     220.000000         4       1.110000       0.950000
       155         1       0.000000       0.000000       0.000000       0.000000         1       0.969905     -30.758075     220.000000         5       1.110000       0.950000
       156         1       0.000000       0.000000       0.000000       0.000000         1       1.043627     -35.190985     220.000000         5       1.110000       0.950000
       157         1       0.000000       0.000000       0.000000       0.000000         1       0.976181     -33.127425     400.000000         5       1.050000       0.950000
       158         1       0.000000       0.000000       0.000000       0.000000         1       0.976165     -33.120050     400.000000         5       1.050000       0.950000
       159         1       0.000000       0.000000       0.000000       0.000000         1       0.982802     -29.979656     400.000000         5       1.050000       0.950000
       160         1       0.000000       0.000000       0.000000       0.000000         1       0.982886     -29.987117     400.000000         5       1.050000       0.950000
       161         1       0.000000       0.000000       0.000000       0.000000         1       0.976601     -35.831620     220.000000         5       1.110000       0.950000
       162         1       0.000000       0.000000       0.000000       0.000000         1       0.976614     -35.833223     220.000000         5       1.110000       0.950000
       163         1       0.000000       0.000000       0.000000       0.000000         1       1.009653     -29.887363     220.000000         5       1.110000       0.950000
       164         1       0.000000       0.000000       0.000000       0.000000         1       1.009624     -29.893356     220.000000         5       1.110000       0.950000
       165         1       0.000000       0.000000       0.000000       0.000000         1       0.937535     -27.584338     400.000000         5       1.050000       0.950000
       166         1       0.000000       0.000000       0.000000       0.000000         1       0.979907     -29.843422     220.000000         5       1.110000       0.950000
       167         1       0.000000       0.000000       0.000000       0.000000         1       0.979942     -29.839161     220.000000         5       1.110000       0.950000
       168         1       0.000000       0.000000       0.000000       0.000000         1       0.977404     -31.761886     400.000000         5       1.050000       0.950000
       169         1       0.000000       0.000000       0.000000       0.000000         1       0.977362     -31.769145     400.000000         5       1.050000       0.950000
       170         1       0.000000       0.000000       0.000000       0.000000         1       0.971170     -32.266694     220.000000         5       1.110000       0.950000
       171         1       0.000000       0.000000       0.000000       0.000000         1       0.971187     -32.263043     220.000000         5       1.110000       0.950000
       172         1       0.000000       0.000000       0.000000       0.000000         1       0.983899     -31.706185     220.000000         5       1.110000       0.950000
       173         1       0.000000       0.000000       0.000000       0.000000         1       0.983855     -31.706306     220.000000         5       1.110000       0.950000
       174         1       0.000000       0.000000       0.000000       0.000000         1       0.970322     -29.951723     220.000000         5       1.110000       0.950000
       175         1       0.000000       0.000000       0.000000       0.000000         1       0.970333     -29.958718     220.000000         5       1.110000       0.950000
       176         2       0.000000      40.000000       0.000000       0.000000         1       1.000000     -28.668758     400.000000         5       1.050000       0.950000
       177         2       0.000000      40.000000       0.000000       0.000000         1       1.000000     -28.666048     400.000000         5       1.050000       0.950000
       178         1       0.000000       0.000000       0.000000       0.000000         1       0.998146     -37.437662     220.000000         5       1.110000       0.950000
       179         1       0.000000       0.000000       0.000000       0.000000         1       0.998191     -37.432043     220.000000         5       1.110000       0.950000
       180         2     339.850000      49.600000       0.000000       0.000000         2       1.000000      -8.450513     400.000000         6       1.050000       0.950000
       181         2       0.000000       0.000000       0.000000       0.000000         3       1.000000     -10.405259     220.000000         6       1.110000       0.950000
       182         2       0.000000       0.000000       0.000000       0.000000         5       1.000000     -25.339089     400.000000         6       1.050000       0.950000
       183         1     150.000000       0.000000       0.000000       0.000000         3       1.011064     -12.598109     400.000000         6       1.050000       0.950000
       184         2     317.340000      50.300000       0.000000       0.000000         2       1.000000      -4.708640     220.000000         6       1.110000       0.950000
       185         2     362.430000      36.700000       0.000000       0.000000         2       1.000000      -9.254539     400.000000         6       1.050000       0.950000
       186         2      33.330000       1.000000       0.000000       0.000000         5       1.000000     -41.311197     220.000000         6       1.110000       0.950000
       187         1       7.120000       1.500000       0.000000       0.000000         1       0.968792     -29.607122     110.000000         1       1.120000       0.950000
       188         1       7.630000       1.000000       0.000000       0.000000         1       0.934767     -37.657967     110.000000         1       1.120000       0.950000
       189         1       9.770000       8.700000       0.000000       0.000000         1       0.923479     -34.256759     110.000000         1       1.120000       0.950000
       190         1       6.120000       1.500000       0.000000       0.000000         1       1.000935      -5.878872     110.000000         1       1.120000       0.950000
       191         1       6.120000       1.600000       0.000000       0.000000         1       0.998410      -7.395578     110.000000         1       1.120000       0.950000
       192         2      30.560000      12.000000       0.000000       0.000000         1       1.000000     -24.784544     110.000000         1       1.120000       0.950000
       193         1      15.280000       3.000000       0.000000       0.000000         1       1.002870     -24.706128     110.000000         1       1.120000       0.950000
       194         1       0.000000       0.000000       0.000000       0.000000         1       1.000633     -25.035651     110.000000         1       1.120000       0.950000
       195         1       8.140000       2.000000       0.000000       0.000000         1       0.997066     -31.245756     110.000000         1       1.120000       0.950000
       196         2       6.920000       1.500000       0.000000       0.000000         1       1.000000     -39.600083     110.000000         1       1.120000       0.950000
       197         1       6.920000       1.500000       0.000000       0.000000         1       0.976515     -17.495011     110.000000         1       1.120000       0.950000
       198         2      12.320000       1.700000       0.000000       0.000000         1       1.000000     -31.415567     110.000000         1       1.120000       0.950000
       199         1       1.430000       0.500000       0.000000       0.000000         1       1.005536      -9.001373     110.000000         1       1.120000       0.950000
       200         1       1.080000       0.500000       0.000000       0.000000         1       1.000468     -29.994068     110.000000         1       1.120000       0.950000
       201         1       5.610000       0.500000       0.000000       0.000000         1       0.982008     -32.043659     110.000000         1       1.120000       0.950000
       202         1      18.340000       2.000000       0.000000       0.000000         1       0.988742     -26.932858     110.000000         1       1.120000       0.950000
       203         1      11.100000       1.600000       0.000000       0.000000         1       0.996313     -31.586981     110.000000         1       1.120000       0.950000
       204         1       0.000000       0.000000       0.000000       0.000000         1       0.999628     -15.536455     110.000000         1       1.120000       0.950000
       205         2       6.920000       2.000000       0.000000       0.000000         1       1.000000     -13.038557     110.000000         1       1.120000       0.950000
       206         1      11.200000       1.000000       0.000000       0.000000         1       0.994980     -32.491919     110.000000         1       1.120000       0.950000
       207         1       7.320000       1.600000       0.000000       0.000000         1       0.999277      -7.128667     110.000000         1       1.120000       0.950000
       208         1      -7.320000      -4.500000       0.000000       0.000000         1       0.996213     -16.773220     110.000000         1       1.120000       0.950000
       209         1       9.360000       0.800000       0.000000       0.000000         1       0.996068     -32.993464     110.000000         1       1.120000       0.950000
       210         1      15.180000       4.400000       0.000000       0.000000         1       1.001868     -11.774988     110.000000         1       1.120000       0.950000
       211         1       8.750000       0.200000       0.000000       0.000000         1       0.993931     -33.081673     110.000000         1       1.120000       0.950000
       212         1      10.180000       1.500000       0.000000       0.000000         1       0.985358     -29.264509     110.000000         1       1.120000       0.950000
       213         2      -2.040000      -1.000000       0.000000       0.000000         1       1.000000     -32.500848     110.000000         1       1.120000       0.950000
       214         1      12.020000       0.500000       0.000000       0.000000         1       0.983019     -35.404373     110.000000         1       1.120000       0.950000
       215         1       6.920000       2.000000       0.000000       0.000000         1       0.997519     -12.499403     110.000000         1       1.120000       0.950000
       216         1       8.850000       0.500000       0.000000       0.000000         1       1.043776      -7.099167     110.000000         1       1.120000       0.950000
       217         1       1.940000       0.400000       0.000000       0.000000         1       0.999356     -23.849854     110.000000         1       1.120000       0.950000
       218         1      12.220000       1.500000       0.000000       0.000000         1       0.964710     -34.052201     110.000000         1       1.120000       0.950000
       219         1       2.550000       0.500000       0.000000       0.000000         1       0.981190     -32.444267     110.000000         1       1.120000       0.950000
       220         1       2.550000       0.500000       0.000000       0.000000         1       0.966747     -34.063596     110.000000         1       1.120000       0.950000
       221         1       4.080000       0.500000       0.000000       0.000000         1       0.906734     -40.876880     110.000000         1       1.120000       0.950000
       222         1       6.530000       0.400000       0.000000       0.000000         1       1.002975     -28.739170     110.000000         1       1.120000       0.950000
       223         1      18.650000       4.000000       0.000000       0.000000         1       0.979111     -23.533836     110.000000         1       1.120000       0.950000
       224         1      19.860000       2.500000       0.000000       0.000000         1       0.994212     -32.425360     110.000000         1       1.120000       0.950000
       225         1      17.300000       2.000000       0.000000       0.000000         1       0.977266     -38.313676     110.000000         1       1.120000       0.950000
       226         1      24.440000       1.500000       0.000000       0.000000         1       0.975921     -31.832236     110.000000         1       1.120000       0.950000
       227         1       5.610000       1.000000       0.000000       0.000000         1       0.977034     -32.005717     110.000000         1       1.120000       0.950000
       228         1      11.400000       1.100000       0.000000       0.000000         1       0.999605      -8.002143     110.000000         1       1.120000       0.950000
       229         1      11.000000       2.700000       0.000000       0.000000         1       0.985449     -16.991875     110.000000         1       1.120000       0.950000
       230         1       7.630000       1.000000       0.000000       0.000000         1       0.902055     -41.706373     110.000000         1       1.120000       0.950000
       231         1       7.940000       1.100000       0.000000       0.000000         1       0.996974     -27.996295     110.000000         1       1.120000       0.950000
       232         1       7.940000       1.100000       0.000000       0.000000         1       0.975485     -28.529247     110.000000         1       1.120000       0.950000
       233         1       1.840000       0.800000       0.000000       0.000000         1       0.990080     -34.127187     110.000000         1       1.120000       0.950000
       234         1      33.460000      28.000000       0.000000       0.000000         1       0.997388      -6.821033     110.000000         1       1.120000       0.950000
       235         1      33.760000      28.000000       0.000000       0.000000         1       0.989463      -4.783537     110.000000         1       1.120000       0.950000
       236         1       1.020000       0.500000       0.000000       0.000000         1       0.998345     -32.254382     110.000000         1       1.120000       0.950000
       237         1      13.950000       1.700000       0.000000       0.000000         1       0.996662     -33.584610     110.000000         1       1.120000       0.950000
       238         1       9.980000       1.000000       0.000000       0.000000         1       1.005401     -27.777218     110.000000         1       1.120000       0.950000
       239         1      15.280000       1.500000       0.000000       0.000000         1       0.985993     -27.102476     110.000000         1       1.120000       0.950000
       240         1      11.200000       1.500000       0.000000       0.000000         1       0.910997     -40.066456     110.000000         1       1.120000       0.950000
       241         1      10.180000       3.000000       0.000000       0.000000         1       0.991319     -31.246064     110.000000         1       1.120000       0.950000
       242         1       1.220000       0.100000       0.000000       0.000000         1       0.990897     -31.721977     110.000000         1       1.120000       0.950000
       243         1       0.000000       0.000000       0.000000       0.000000         1       1.007630     -26.211768     110.000000         1       1.120000       0.950000
       244         1       1.020000       0.000000       0.000000       0.000000         1       1.009326     -27.509221     110.000000         1       1.120000       0.950000
       245         1      12.120000       5.400000       0.000000       0.000000         1       1.000432     -14.037223     110.000000         1       1.120000       0.950000
       246         1      -8.140000      -3.600000       0.000000       0.000000         1       1.001950     -11.709100     110.000000         1       1.120000       0.950000
       247         1      11.200000       1.500000       0.000000       0.000000         1       0.980710     -17.136720     110.000000         1       1.120000       0.950000
       248         1       3.060000       0.500000       0.000000       0.000000         1       0.999475     -26.225048     110.000000         1       1.120000       0.950000
       249         1       9.160000       0.000000       0.000000       0.000000         1       0.999587     -27.970885     110.000000         1       1.120000       0.950000
       250         1      27.710000       3.000000       0.000000       0.000000         1       0.998144     -28.204979     110.000000         1       1.120000       0.950000
