# Imported from MATPOWER Case Format
mpc.version
2
mpc.version.end

# System MVA base
mpc.baseMVA
100
mpc.baseMVA.end

# Bus data: bus_i	type	Pd	Qd	Gs	Bs	area	Vm	Va	baseKV	zone	Vmax	Vmin
mpc.bus
        97         1       0.000000       0.000000       0.000000       0.000000         1       1.095847      -3.096417     220.000000         3       1.110000       0.950000
        98         2      32.150000     142.680000       0.000000       0.000000         1       1.050000      -4.705172     400.000000         3       1.050000       0.950000
        99         1       0.000000       0.000000       0.000000       0.000000         1       1.049906      -4.732536     400.000000         3       1.050000       0.950000
       100         1       0.000000       0.000000       0.000000       0.000000         1       1.059909      -6.308251     220.000000         3       1.110000       0.950000
       101         1       0.000000       0.000000       0.000000       0.000000         1       1.108460      -2.047350     220.000000         3       1.110000       0.950000
       102         1       0.000000       0.000000       0.000000       0.000000         1       1.108458      -2.044603     220.000000         3       1.110000       0.950000
       103         1      45.110000       7.940000       0.000000       0.000000         1       1.096144      -4.105144     220.000000         3       1.110000       0.950000
       104         1       0.000000       0.000000       0.000000       0.000000         1       1.096085      -4.109899     220.000000         3       1.110000       0.950000
       105         1       0.000000       0.000000       0.000000       0.000000         1       1.104215      -1.894550     220.000000         3       1.110000       0.950000
       106         1       0.000000       0.000000       0.000000       0.000000         1       1.104149      -1.896767     220.000000         3       1.110000       0.950000
       107         1       0.000000       0.000000       0.000000       0.000000         1       1.100308      -3.679322     220.000000         3       1.110000       0.950000
       108         1       0.000000       0.000000       0.000000       0.000000         1       1.100295      -3.686207     220.000000         3       1.110000       0.950000
       109         1       0.000000       0.000000       0.000000       0.000000         1       1.043321      -2.268640     400.000000         3       1.050000       0.950000
       110         1       0.000000       0.000000       0.000000       0.000000         1       1.043320      -2.270243     400.000000         3       1.050000       0.950000
       111         1       0.000000       0.000000       0.000000       0.000000         1       1.106843      -1.742283     220.000000         3       1.110000       0.950000
       112         1       0.000000       0.000000       0.000000       0.000000         1       1.106856      -1.740966     220.000000         3       1.110000       0.950000
       113         1       0.000000       0.000000       0.000000       0.000000         1       1.081040      -3.707774     220.000000         3       1.110000       0.950000
       114         1       0.000000       0.000000       0.000000       0.000000         1       1.080947      -3.720820     220.000000         3       1.110000       0.950000
       115         2      29.360000      18.510000       0.000000       0.000000         1       1.100860      -3.139190     220.000000         3       1.110000       0.950000
       116         1       0.000000       0.000000       0.000000       0.000000         1       1.100828      -3.151328     220.000000         3       1.110000       0.950000
       117         1       0.000000       0.000000       0.000000       0.000000         1       1.094599      -9.133717     220.000000         3       1.110000       0.950000
       118         1       0.000000       0.000000       0.000000       0.000000         1       1.094591      -9.130740     220.000000         3       1.110000       0.950000
       119         1       0.000000       0.000000       0.000000       0.000000         1       1.060672      -4.670879     220.000000         3       1.110000       0.950000
       120         1       0.000000       0.000000       0.000000       0.000000         1       1.060642      -4.672275     220.000000         3       1.110000       0.950000
       121         2       0.000000       0.000000       0.000000       0.000000         1       1.109980      -1.761113     220.000000         3       1.110000       0.950000
       122         2      10.050000      44.210000       0.000000       0.000000         1       1.110000      -1.759190     220.000000         3       1.110000       0.950000
       123         2       7.030000      18.090000       0.000000       0.000000         1       1.109980      -1.815233     220.000000         3       1.110000       0.950000
       124         2       8.040000      21.100000       0.000000       0.000000         1       1.110000      -1.803827     220.000000         3       1.110000       0.950000
       125         1       0.000000       0.000000       0.000000       0.000000         1       1.096058      -4.518250     220.000000         3       1.110000       0.950000
       126         1      71.540000       7.940000       0.000000       0.000000         1       1.096095      -4.526611     220.000000         3       1.110000       0.950000
       127         1       0.000000       0.000000       0.000000       0.000000         1       1.079037      -4.947705     220.000000         3       1.110000       0.950000
       128         1       0.000000       0.000000       0.000000       0.000000         1       1.089122      -2.647939     220.000000         3       1.110000       0.950000
       129         1       0.000000       0.000000       0.000000       0.000000         1       1.089167      -2.650057     220.000000         3       1.110000       0.950000
       130         1       0.000000       0.000000       0.000000       0.000000         1       1.094432      -3.161896     220.000000         3       1.110000       0.950000
       131         1       0.000000       0.000000       0.000000       0.000000         1       1.094532      -3.153635     220.000000         3       1.110000       0.950000
       132         1       0.000000       0.000000       0.000000       0.000000         1       1.041386      -5.552444     400.000000         3       1.050000       0.950000
       133         1       0.000000       0.000000       0.000000       0.000000         1       1.041386      -5.552444     400.000000         3       1.050000       0.950000
       134         2       0.000000       0.000000       0.000000       0.000000         1       1.107592      -2.689198     220.000000         3       1.110000       0.950000
       135         2       9.040000      20.100000       0.000000       0.000000         1       1.107560      -2.691684     220.000000         3       1.110000       0.950000
       136         2       6.030000      15.070000       0.000000       0.000000         1       1.092730      -4.216762     220.000000         3       1.110000       0.950000
       137         1       0.000000       0.000000       0.000000       0.000000         1       1.092741      -4.228301     220.000000         3       1.110000       0.950000
       138         1       0.000000       0.000000       0.000000       0.000000         1       1.047668     -11.359136     400.000000         3       1.050000       0.950000
       139         1       0.000000       0.000000       0.000000       0.000000         1       1.047695     -11.361116     400.000000         3       1.050000       0.950000
       140         1       0.000000       0.000000       0.000000       0.000000         1       1.049875      -6.087646     400.000000         3       1.050000       0.950000
       141         1       0.000000       0.000000       0.000000       0.000000         1       1.049873      -6.085782     400.000000         3       1.050000       0.950000
       142         1       0.000000       0.000000       0.000000       0.000000         1       1.076459      -5.209560     220.000000         3       1.110000       0.950000
       143         1       0.000000       0.000000       0.000000       0.000000         1       1.076517      -5.207093     220.000000         3       1.110000       0.950000
       144         2      18.340000      15.860000       0.000000       0.000000         1       1.109950      -1.362784     220.000000         3       1.110000       0.950000
       145         2      41.010000      43.070000       0.000000       0.000000         1       1.110000      -1.339584     220.000000         3       1.110000       0.950000
       146         2      28.130000      66.310000       0.000000       0.000000         1       1.039680      -4.600398     400.000000         3       1.050000       0.950000
       147         1       0.000000       0.000000       0.000000       0.000000         1       1.039731      -4.599741     400.000000         3       1.050000       0.950000
       148         1       0.000000       0.000000       0.000000       0.000000         1       1.094828      -4.202063     220.000000         3       1.110000       0.950000
       149         1       0.000000       0.000000       0.000000       0.000000         1       1.094904      -4.195212     220.000000         3       1.110000       0.950000
       150         1       0.000000       0.000000       0.000000       0.000000         1       1.109739      -1.820277     220.000000         3       1.110000       0.950000
       151         1       0.000000       0.000000       0.000000       0.000000         1       1.098278      -3.819114     220.000000         3       1.110000       0.950000
       152         2       0.000000       0.000000       0.000000       0.000000         1       1.074661      -4.334442     220.000000         3       1.110000       0.950000
       153         2       0.000000       0.000000       0.000000       0.000000         1       1.074413      -4.341217     220.000000         3       1.110000       0.950000
       154         2       7.840000      20.100000       0.000000       0.000000         1       1.088600     -13.124836     220.000000         4       1.110000       0.950000
       155         2       8.040000      20.100000       0.000000       0.000000         1       1.088600     -13.136964     220.000000         4       1.110000       0.950000
       156         1       0.000000       0.000000       0.000000       0.000000         1       1.063475     -14.805638     220.000000         4       1.110000       0.950000
       157         1       0.000000       0.000000       0.000000       0.000000         1       1.063439     -14.807082     220.000000         4       1.110000       0.950000
       158         1       0.000000       0.000000       0.000000       0.000000         1       1.054853     -16.555162     220.000000         4       1.110000       0.950000
       159         1       0.000000       0.000000       0.000000       0.000000         1       1.080876     -13.097310     220.000000         4       1.110000       0.950000
       160         1       0.000000       0.000000       0.000000       0.000000         1       1.080792     -13.106670     220.000000         4       1.110000       0.950000
       161         1       0.000000       0.000000       0.000000       0.000000         1       1.022221     -12.671532     400.000000         4       1.050000       0.950000
       162         1       0.000000       0.000000       0.000000       0.000000         1       1.022187     -12.673986     400.000000         4       1.050000       0.950000
       163         1       0.000000       0.000000       0.000000       0.000000         1       1.025917     -28.748300     220.000000         4       1.110000       0.950000
       164         1       0.000000       0.000000       0.000000       0.000000         1       1.077040     -35.775228     220.000000         4       1.110000       0.950000
       165         1       0.000000       0.000000       0.000000       0.000000         1       1.077040     -35.775228     220.000000         4       1.110000       0.950000
       166         1       0.000000       0.000000       0.000000       0.000000         1       1.071613     -31.278398     220.000000         4       1.110000       0.950000
       167         1       0.000000       0.000000       0.000000       0.000000         1       1.071613     -31.278398     220.000000         4       1.110000       0.950000
       168         1       0.000000       0.000000       0.000000       0.000000         1       1.054234     -16.791568     220.000000         4       1.110000       0.950000
       169         2       0.000000       0.000000       0.000000       0.000000         1       1.080973     -18.443002     220.000000         4       1.110000       0.950000
       170         2       0.000000       0.000000       0.000000       0.000000         1       1.080945     -18.457876     220.000000         4       1.110000       0.950000
       171         1       0.000000       0.000000       0.000000       0.000000         1       1.110004     -15.254033     220.000000         4       1.110000       0.950000
       172         2      12.060000      30.140000       0.000000       0.000000         1       1.104150     -33.656851     220.000000         4       1.110000       0.950000
       173         2       9.390000       2.430000       0.000000       0.000000         1       1.104091     -33.657194     220.000000         4       1.110000       0.950000
       174         2      12.060000      30.140000       0.000000       0.000000         1       1.036140     -30.820225     400.000000         4       1.050000       0.950000
       175         2      24.110000      60.290000       0.000000       0.000000         1       1.036150     -30.816295     400.000000         4       1.050000       0.950000
       176         1       0.000000       0.000000       0.000000       0.000000         1       0.994618     -27.676741     220.000000         4       1.110000       0.950000
       177         1       0.000000       0.000000       0.000000       0.000000         1       0.994735     -27.685225     220.000000         4       1.110000       0.950000
       178         1       0.000000       0.000000       0.000000       0.000000         1       1.048246     -23.046211     220.000000         4       1.110000       0.950000
       179         1       0.000000       0.000000       0.000000       0.000000         1       1.048256     -23.050419     220.000000         4       1.110000       0.950000
       180         2      26.120000      64.300000       0.000000       0.000000         1       1.110000      -9.331268     220.000000         4       1.110000       0.950000
       181         2      26.120000      64.300000       0.000000       0.000000         1       1.110000      -9.339269     220.000000         4       1.110000       0.950000
       182         2      26.120000      64.510000       0.000000       0.000000         1       1.110000      -9.316664     220.000000         4       1.110000       0.950000
       183         2      26.120000      64.510000       0.000000       0.000000         1       1.049400      -8.676737     400.000000         4       1.050000       0.950000
       184         1       0.000000       0.000000       0.000000       0.000000         1       1.049368      -8.678195     400.000000         4       1.050000       0.950000
       185         1       0.000000       0.000000       0.000000       0.000000         1       1.080700     -35.809928     220.000000         4       1.110000       0.950000
       186         1       0.000000       0.000000       0.000000       0.000000         1       1.080700     -35.809928     220.000000         4       1.110000       0.950000
       187         1       0.000000       0.000000       0.000000       0.000000         1       1.007896     -13.711438     400.000000         4       1.050000       0.950000
       188         1       0.000000       0.000000       0.000000       0.000000         1       0.978819     -19.541219     400.000000         4       1.050000       0.950000
       189         1       0.000000       0.000000       0.000000       0.000000         1       1.020336     -11.723325     400.000000         4       1.050000       0.950000
       190         1       0.000000       0.000000       0.000000       0.000000         1       1.020350     -11.715095     400.000000         4       1.050000       0.950000
       191         2      12.060000      30.140000       0.000000       0.000000         1       1.082980     -18.600389     220.000000         4       1.110000       0.950000
       192         2      14.660000      30.650000       0.000000       0.000000         1       1.082680     -18.642406     220.000000         4       1.110000       0.950000
       193         2      38.180000      64.300000       0.000000       0.000000         1       1.032440     -12.015699     400.000000         4       1.050000       0.950000
       194         1       0.000000       0.000000       0.000000       0.000000         1       1.014004     -35.365061     220.000000         4       1.110000       0.950000
       195         1       0.000000       0.000000       0.000000       0.000000         1       1.014054     -35.370091     220.000000         4       1.110000       0.950000
       196         1       0.000000       0.000000       0.000000       0.000000         1       1.076466     -35.859967     220.000000         4       1.110000       0.950000
       197         1       0.000000       0.000000       0.000000       0.000000         1       1.076472     -35.861102     220.000000         4       1.110000       0.950000
       198         1       0.000000       0.000000       0.000000       0.000000         1       1.020359     -29.931159     220.000000         4       1.110000       0.950000
       199         1       0.000000       0.000000       0.000000       0.000000         1       1.020336     -29.922844     220.000000         4       1.110000       0.950000
       200         1       0.000000       0.000000       0.000000       0.000000         1       0.980186     -31.613130     400.000000         4       1.050000       0.950000
       201         1       0.000000       0.000000       0.000000       0.000000         1       0.980186     -31.613130     400.000000         4       1.050000       0.950000
       202         1       0.000000       0.000000       0.000000       0.000000         1       1.016367     -21.626502     220.000000         4       1.110000       0.950000
       203         1       0.000000       0.000000       0.000000       0.000000         1       1.016361     -21.621082     220.000000         4       1.110000       0.950000
       204         1       0.000000       0.000000       0.000000       0.000000         1       1.010316     -30.675196     220.000000         4       1.110000       0.950000
       205         1       0.000000       0.000000       0.000000       0.000000         1       1.063654     -14.324311     220.000000         4       1.110000       0.950000
       206         1       0.000000       0.000000       0.000000       0.000000         1       1.063669     -14.336703     220.000000         4       1.110000       0.950000
       207         1       0.000000       0.000000       0.000000       0.000000         1       1.055283     -12.628638     220.000000         4       1.110000       0.950000
       208         2       3.140000       1.510000       0.000000       0.000000         1       1.067510     -21.584092     220.000000         4       1.110000       0.950000
       209         1       0.000000       0.000000       0.000000       0.000000         1       1.006960     -22.909583     220.000000         4       1.110000       0.950000
       210         1       0.000000       0.000000       0.000000       0.000000         1       1.006942     -22.901062     220.000000         4       1.110000       0.950000
       211         1       0.000000       0.000000       0.000000       0.000000         1       1.043663     -27.989351     220.000000         5       1.110000       0.950000
       212         1       0.000000       0.000000       0.000000       0.000000         1       1.109960     -32.358029     220.000000         5       1.110000       0.950000
       213         1       0.000000       0.000000       0.000000       0.000000         1       1.032027     -31.280302     400.000000         5       1.050000       0.950000
       214         1       0.000000       0.000000       0.000000       0.000000         1       1.032058     -31.281372     400.000000         5       1.050000       0.950000
       215         1       0.000000       0.000000       0.000000       0.000000         1       1.023199     -29.249111     400.000000         5       1.050000       0.950000
       216         1       0.000000       0.000000       0.000000       0.000000         1       1.023210     -29.255615     400.000000         5       1.050000       0.950000
       217         1       0.000000       0.000000       0.000000       0.000000         1       1.029539     -34.539837     400.000000         5       1.050000       0.950000
       218         1       0.000000       0.000000       0.000000       0.000000         1       1.023436     -33.129427     220.000000         5       1.110000       0.950000
       219         1       0.000000       0.000000       0.000000       0.000000         1       1.023438     -33.135143     220.000000         5       1.110000       0.950000
       220         1       0.000000       0.000000       0.000000       0.000000         1       1.054661     -28.172258     220.000000         5       1.110000       0.950000
       221         1       0.000000       0.000000       0.000000       0.000000         1       1.054595     -28.176134     220.000000         5       1.110000       0.950000
       222         1       0.000000       0.000000       0.000000       0.000000         1       1.005579     -25.489743     400.000000         5       1.050000       0.950000
       223         1       0.000000       0.000000       0.000000       0.000000         1       1.005579     -25.489743     400.000000         5       1.050000       0.950000
       224         1       0.000000       0.000000       0.000000       0.000000         1       1.029006     -31.205216     400.000000         5       1.050000       0.950000
       225         1       0.000000       0.000000       0.000000       0.000000         1       1.051469     -27.101772     220.000000         5       1.110000       0.950000
       226         1       0.000000       0.000000       0.000000       0.000000         1       1.051487     -27.094942     220.000000         5       1.110000       0.950000
       227         1       0.000000       0.000000       0.000000       0.000000         1       1.070687     -30.794924     220.000000         5       1.110000       0.950000
       228         1       0.000000       0.000000       0.000000       0.000000         1       1.060300     -31.472587     220.000000         5       1.110000       0.950000
       229         1       0.000000       0.000000       0.000000       0.000000         1       1.027031     -31.250761     400.000000         5       1.050000       0.950000
       230         1       0.000000       0.000000       0.000000       0.000000         1       1.026998     -31.251056     400.000000         5       1.050000       0.950000
       231         1       0.000000       0.000000       0.000000       0.000000         1       1.049865     -34.596630     400.000000         5       1.050000       0.950000
       232         1       0.000000       0.000000       0.000000       0.000000         1       1.052776     -31.550997     220.000000         5       1.110000       0.950000
       233         1       0.000000       0.000000       0.000000       0.000000         1       1.052860     -31.547357     220.000000         5       1.110000       0.950000
       234         1       0.000000       0.000000       0.000000      70.000000         1       1.036240     -30.492489     400.000000         5       1.250000       0.750000
       235         1       0.000000       0.000000       0.000000       0.000000         1       1.036231     -30.495583     400.000000         5       1.050000       0.950000
       236         1       0.000000       0.000000       0.000000       0.000000         1       1.029165     -29.298858     220.000000         5       1.110000       0.950000
       237         1       0.000000       0.000000       0.000000       0.000000         1       1.029115     -29.298124     220.000000         5       1.110000       0.950000
       238         1       0.000000       0.000000       0.000000       0.000000         1       1.032126     -27.300566     220.000000         5       1.110000       0.950000
       239         1       0.000000       0.000000       0.000000       0.000000         1       1.032050     -27.315986     220.000000         5       1.110000       0.950000
       240         2       2.010000      40.190000       0.000000       0.000000         1       1.022220     -28.549432     400.000000         5       1.050000       0.950000
       241         2       5.550000      30.140000       0.000000       0.000000         1       1.022220     -28.546348     400.000000         5       1.050000       0.950000
       242         1       0.000000       0.000000       0.000000       0.000000         1       1.068558     -33.571305     220.000000         5       1.110000       0.950000
       243         1       0.000000       0.000000       0.000000       0.000000         1       1.068670     -33.565849     220.000000         5       1.110000       0.950000
       244         2       0.000000       0.000000       0.000000       0.000000         0       1.110000      -3.298198     220.000000         0       1.110000       0.950000
       245         1       9.940000       2.010000       0.000000       0.000000         1       1.059348     -28.568139     110.000000         1       1.120000       0.950000
       246         1       8.890000       0.000000       0.000000       0.000000         1       1.068250     -36.326405     110.000000         1       1.120000       0.950000
       247         1       8.890000       0.000000       0.000000       0.000000         1       1.068131     -36.317781     110.000000         1       1.120000       0.950000
       248         1       6.090000       1.000000       0.000000       0.000000         1       1.111772     -22.276624     110.000000         1       1.120000       0.950000
       249         1       6.090000       2.010000       0.000000       0.000000         1       1.111830     -22.300716     110.000000         1       1.120000       0.950000
       250         1       2.940000       2.510000       0.000000       0.000000         1       1.036299     -27.163255     110.000000         1       1.120000       0.950000
